,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
4960,NAC Breda,Heerenveen,0-3,Sat 15 Oct ,/match/nac-breda/heerenveen/2006,2006,8,eredivisie
4961,PSV,AZ Alkmaar,3-0,Sat 15 Oct ,/match/psv/az/2006,2006,8,eredivisie
4962,Twente 1965,RKC Waalwijk,2-0,Sat 15 Oct ,/match/fc-twente-1965/rkc-waalwijk/2006,2006,8,eredivisie
4963,Ajax,Heracles,0-0,Sat 15 Oct ,/match/ajax/heracles/2006,2006,8,eredivisie
4964,Feyenoord,Groningen,4-1,Sun 16 Oct ,/match/feyenoord/fc-groningen/2006,2006,8,eredivisie
4965,NEC Nijmegen,RBC Roosendaal,3-1,Sun 16 Oct ,/match/nec/rbc/2006,2006,8,eredivisie
4966,Vitesse,ADO Den Haag,3-1,Sun 16 Oct ,/match/vitesse/ado-den-haag/2006,2006,8,eredivisie
4967,Roda JC,Utrecht,2-1,Sun 16 Oct ,/match/roda-jc/fc-utrecht/2006,2006,8,eredivisie
4968,Heracles,NEC Nijmegen,0-2,Fri 21 Oct ,/match/heracles/nec/2006,2006,9,eredivisie
4969,NAC Breda,Twente 1965,1-1,Sat 22 Oct ,/match/nac-breda/fc-twente-1965/2006,2006,9,eredivisie
4970,RBC Roosendaal,Vitesse,0-3,Sat 22 Oct ,/match/rbc/vitesse/2006,2006,9,eredivisie
4971,Sparta Rotterdam,Roda JC,2-3,Sat 22 Oct ,/match/sparta-rotterdam/roda-jc/2006,2006,9,eredivisie
4972,PSV,Ajax,1-0,Sun 23 Oct ,/match/psv/ajax/2006,2006,9,eredivisie
4973,AZ Alkmaar,Willem II,5-1,Sun 23 Oct ,/match/az/willem-ii/2006,2006,9,eredivisie
4974,Groningen,ADO Den Haag,3-1,Sun 23 Oct ,/match/fc-groningen/ado-den-haag/2006,2006,9,eredivisie
4975,RKC Waalwijk,Feyenoord,2-1,Sun 23 Oct ,/match/rkc-waalwijk/feyenoord/2006,2006,9,eredivisie
4976,Heerenveen,Utrecht,1-1,Sun 23 Oct ,/match/heerenveen/fc-utrecht/2006,2006,9,eredivisie
4977,Ajax,Heerenveen,0-0,Fri 28 Oct ,/match/ajax/heerenveen/2006,2006,10,eredivisie
4978,ADO Den Haag,AZ Alkmaar,0-2,Sat 29 Oct ,/match/ado-den-haag/az/2006,2006,10,eredivisie
4979,Twente 1965,PSV,0-1,Sat 29 Oct ,/match/fc-twente-1965/psv/2006,2006,10,eredivisie
4980,RKC Waalwijk,NAC Breda,4-1,Sat 29 Oct ,/match/rkc-waalwijk/nac-breda/2006,2006,10,eredivisie
4981,Vitesse,Heracles,5-1,Sat 29 Oct ,/match/vitesse/heracles/2006,2006,10,eredivisie
4982,Groningen,Roda JC,1-0,Sun 30 Oct ,/match/fc-groningen/roda-jc/2006,2006,10,eredivisie
4983,Utrecht,RBC Roosendaal,4-1,Sun 30 Oct ,/match/fc-utrecht/rbc/2006,2006,10,eredivisie
4984,NEC Nijmegen,Sparta Rotterdam,0-0,Sun 30 Oct ,/match/nec/sparta-rotterdam/2006,2006,10,eredivisie
4985,Willem II,Feyenoord,1-3,Sun 30 Oct ,/match/willem-ii/feyenoord/2006,2006,10,eredivisie
4986,RBC Roosendaal,RKC Waalwijk,1-1,Fri 04 Nov ,/match/rbc/rkc-waalwijk/2006,2006,11,eredivisie
4987,Twente 1965,Willem II,3-1,Sat 05 Nov ,/match/fc-twente-1965/willem-ii/2006,2006,11,eredivisie
4988,PSV,Sparta Rotterdam,3-0,Sat 05 Nov ,/match/psv/sparta-rotterdam/2006,2006,11,eredivisie
4989,Roda JC,NAC Breda,3-3,Sat 05 Nov ,/match/roda-jc/nac-breda/2006,2006,11,eredivisie
4990,AZ Alkmaar,Heracles,2-2,Sat 05 Nov ,/match/az/heracles/2006,2006,11,eredivisie
4991,Utrecht,ADO Den Haag,1-1,Sun 06 Nov ,/match/fc-utrecht/ado-den-haag/2006,2006,11,eredivisie
4992,NEC Nijmegen,Ajax,1-0,Sun 06 Nov ,/match/nec/ajax/2006,2006,11,eredivisie
4993,Feyenoord,Vitesse,0-0,Sun 06 Nov ,/match/feyenoord/vitesse/2006,2006,11,eredivisie
4994,Heerenveen,Groningen,4-0,Sun 06 Nov ,/match/heerenveen/fc-groningen/2006,2006,11,eredivisie
4995,Willem II,Vitesse,3-4,Fri 18 Nov ,/match/willem-ii/vitesse/2006,2006,12,eredivisie
4996,ADO Den Haag,NEC Nijmegen,0-1,Sat 19 Nov ,/match/ado-den-haag/nec/2006,2006,12,eredivisie
4997,NAC Breda,Utrecht,0-1,Sat 19 Nov ,/match/nac-breda/fc-utrecht/2006,2006,12,eredivisie
4998,RKC Waalwijk,PSV,4-4,Sat 19 Nov ,/match/rkc-waalwijk/psv/2006,2006,12,eredivisie
4999,Ajax,Twente 1965,2-0,Sat 19 Nov ,/match/ajax/fc-twente-1965/2006,2006,12,eredivisie
5000,Roda JC,Feyenoord,2-3,Sun 20 Nov ,/match/roda-jc/feyenoord/2006,2006,12,eredivisie
5001,Groningen,AZ Alkmaar,0-0,Sun 20 Nov ,/match/fc-groningen/az/2006,2006,12,eredivisie
5002,Heracles,RBC Roosendaal,3-0,Sun 20 Nov ,/match/heracles/rbc/2006,2006,12,eredivisie
5003,Sparta Rotterdam,Heerenveen,1-2,Sun 20 Nov ,/match/sparta-rotterdam/heerenveen/2006,2006,12,eredivisie
5004,Utrecht,Ajax,1-0,Sun 27 Nov ,/match/fc-utrecht/ajax/2006,2006,13,eredivisie
5005,AZ Alkmaar,Roda JC,2-0,Sun 27 Nov ,/match/az/roda-jc/2006,2006,13,eredivisie
5006,Feyenoord,Heracles,7-1,Sun 27 Nov ,/match/feyenoord/heracles/2006,2006,13,eredivisie
5007,PSV,ADO Den Haag,3-0,Sun 27 Nov ,/match/psv/ado-den-haag/2006,2006,13,eredivisie
5008,Heerenveen,RBC Roosendaal,2-0,Sun 27 Nov ,/match/heerenveen/rbc/2006,2006,13,eredivisie
5009,Vitesse,RKC Waalwijk,4-2,Tue 29 Nov ,/match/vitesse/rkc-waalwijk/2006,2006,13,eredivisie
5010,NEC Nijmegen,Willem II,2-0,Wed 30 Nov ,/match/nec/willem-ii/2006,2006,13,eredivisie
5011,Twente 1965,Sparta Rotterdam,1-0,Wed 30 Nov ,/match/fc-twente-1965/sparta-rotterdam/2006,2006,13,eredivisie
5012,NAC Breda,Groningen,2-2,Wed 30 Nov ,/match/nac-breda/fc-groningen/2006,2006,13,eredivisie
5013,Heracles,Roda JC,0-1,Fri 02 Dec ,/match/heracles/roda-jc/2006,2006,14,eredivisie
5014,RBC Roosendaal,Feyenoord,2-2,Sat 03 Dec ,/match/rbc/feyenoord/2006,2006,14,eredivisie
5015,AZ Alkmaar,Heerenveen,2-1,Sat 03 Dec ,/match/az/heerenveen/2006,2006,14,eredivisie
5016,PSV,NAC Breda,3-0,Sat 03 Dec ,/match/psv/nac-breda/2006,2006,14,eredivisie
5017,NEC Nijmegen,Vitesse,1-0,Sun 04 Dec ,/match/nec/vitesse/2006,2006,14,eredivisie
5018,Ajax,RKC Waalwijk,4-1,Sun 04 Dec ,/match/ajax/rkc-waalwijk/2006,2006,14,eredivisie
5019,Groningen,Twente 1965,1-0,Sun 04 Dec ,/match/fc-groningen/fc-twente-1965/2006,2006,14,eredivisie
5020,Sparta Rotterdam,ADO Den Haag,2-3,Sun 04 Dec ,/match/sparta-rotterdam/ado-den-haag/2006,2006,14,eredivisie
5021,Willem II,Utrecht,0-1,Wed 14 Dec ,/match/willem-ii/fc-utrecht/2006,2006,14,eredivisie
5022,Roda JC,NEC Nijmegen,0-1,Fri 09 Dec ,/match/roda-jc/nec/2006,2006,15,eredivisie
5023,ADO Den Haag,RBC Roosendaal,3-0,Sat 10 Dec ,/match/ado-den-haag/rbc/2006,2006,15,eredivisie
5024,NAC Breda,Heracles,2-1,Sat 10 Dec ,/match/nac-breda/heracles/2006,2006,15,eredivisie
5025,Heerenveen,Willem II,3-3,Sat 10 Dec ,/match/heerenveen/willem-ii/2006,2006,15,eredivisie
5026,Twente 1965,AZ Alkmaar,1-3,Sat 10 Dec ,/match/fc-twente-1965/az/2006,2006,15,eredivisie
5027,Feyenoord,PSV,1-0,Sun 11 Dec ,/match/feyenoord/psv/2006,2006,15,eredivisie
5028,Utrecht,Groningen,0-2,Sun 11 Dec ,/match/fc-utrecht/fc-groningen/2006,2006,15,eredivisie
5029,RKC Waalwijk,Sparta Rotterdam,3-2,Sun 11 Dec ,/match/rkc-waalwijk/sparta-rotterdam/2006,2006,15,eredivisie
5030,Vitesse,Ajax,0-2,Sun 11 Dec ,/match/vitesse/ajax/2006,2006,15,eredivisie
5031,Sparta Rotterdam,Vitesse,1-0,Fri 16 Dec ,/match/sparta-rotterdam/vitesse/2006,2006,16,eredivisie
5032,PSV,Willem II,4-1,Sat 17 Dec ,/match/psv/willem-ii/2006,2006,16,eredivisie
5033,RBC Roosendaal,Roda JC,0-2,Sat 17 Dec ,/match/rbc/roda-jc/2006,2006,16,eredivisie
5034,Heerenveen,Twente 1965,3-1,Sat 17 Dec ,/match/heerenveen/fc-twente-1965/2006,2006,16,eredivisie
5035,ADO Den Haag,Feyenoord,2-1,Sun 18 Dec ,/match/ado-den-haag/feyenoord/2006,2006,16,eredivisie
5036,AZ Alkmaar,RKC Waalwijk,3-0,Sun 18 Dec ,/match/az/rkc-waalwijk/2006,2006,16,eredivisie
5037,Groningen,NEC Nijmegen,3-0,Sun 18 Dec ,/match/fc-groningen/nec/2006,2006,16,eredivisie
5038,Heracles,Utrecht,1-1,Sun 18 Dec ,/match/heracles/fc-utrecht/2006,2006,16,eredivisie
5039,NAC Breda,Ajax,0-2,Sun 18 Dec ,/match/nac-breda/ajax/2006,2006,16,eredivisie
5040,Utrecht,Sparta Rotterdam,1-1,Mon 26 Dec ,/match/fc-utrecht/sparta-rotterdam/2006,2006,17,eredivisie
5041,Feyenoord,AZ Alkmaar,2-0,Mon 26 Dec ,/match/feyenoord/az/2006,2006,17,eredivisie
5042,NEC Nijmegen,PSV,0-2,Mon 26 Dec ,/match/nec/psv/2006,2006,17,eredivisie
5043,Twente 1965,RBC Roosendaal,4-1,Mon 26 Dec ,/match/fc-twente-1965/rbc/2006,2006,17,eredivisie
5044,RKC Waalwijk,Heerenveen,2-2,Tue 27 Dec ,/match/rkc-waalwijk/heerenveen/2006,2006,17,eredivisie
5045,Roda JC,ADO Den Haag,3-1,Tue 27 Dec ,/match/roda-jc/ado-den-haag/2006,2006,17,eredivisie
5046,Vitesse,NAC Breda,2-1,Tue 27 Dec ,/match/vitesse/nac-breda/2006,2006,17,eredivisie
5047,Ajax,Groningen,3-2,Tue 27 Dec ,/match/ajax/fc-groningen/2006,2006,17,eredivisie
5048,Willem II,Heracles,1-2,Wed 11 Jan ,/match/willem-ii/heracles/2006,2006,17,eredivisie
5049,PSV,Twente 1965,1-1,Thu 29 Dec ,/match/psv/fc-twente-1965/2006,2006,18,eredivisie
5050,RBC Roosendaal,Utrecht,1-2,Thu 29 Dec ,/match/rbc/fc-utrecht/2006,2006,18,eredivisie
5051,Feyenoord,Willem II,6-1,Thu 29 Dec ,/match/feyenoord/willem-ii/2006,2006,18,eredivisie
5052,Roda JC,Groningen,1-3,Fri 30 Dec ,/match/roda-jc/fc-groningen/2006,2006,18,eredivisie
5053,Heracles,Vitesse,3-1,Fri 30 Dec ,/match/heracles/vitesse/2006,2006,18,eredivisie
5054,Heerenveen,Ajax,4-2,Fri 30 Dec ,/match/heerenveen/ajax/2006,2006,18,eredivisie
5055,NAC Breda,RKC Waalwijk,1-2,Wed 11 Jan ,/match/nac-breda/rkc-waalwijk/2006,2006,18,eredivisie
5056,AZ Alkmaar,ADO Den Haag,3-1,Wed 18 Jan ,/match/az/ado-den-haag/2006,2006,18,eredivisie
5057,Sparta Rotterdam,NEC Nijmegen,1-3,Wed 18 Jan ,/match/sparta-rotterdam/nec/2006,2006,18,eredivisie
5058,Groningen,Heerenveen,2-0,Fri 13 Jan ,/match/fc-groningen/heerenveen/2006,2006,19,eredivisie
5059,Heracles,AZ Alkmaar,0-2,Sat 14 Jan ,/match/heracles/az/2006,2006,19,eredivisie
5060,NAC Breda,Roda JC,0-4,Sat 14 Jan ,/match/nac-breda/roda-jc/2006,2006,19,eredivisie
5061,RKC Waalwijk,RBC Roosendaal,1-1,Sat 14 Jan ,/match/rkc-waalwijk/rbc/2006,2006,19,eredivisie
5062,ADO Den Haag,Utrecht,2-3,Sun 15 Jan ,/match/ado-den-haag/fc-utrecht/2006,2006,19,eredivisie
5063,Vitesse,Feyenoord,0-1,Sun 15 Jan ,/match/vitesse/feyenoord/2006,2006,19,eredivisie
5064,Ajax,NEC Nijmegen,1-1,Sun 15 Jan ,/match/ajax/nec/2006,2006,19,eredivisie
5065,Willem II,Twente 1965,1-1,Sun 15 Jan ,/match/willem-ii/fc-twente-1965/2006,2006,19,eredivisie
5066,Sparta Rotterdam,PSV,0-1,Sun 15 Jan ,/match/sparta-rotterdam/psv/2006,2006,19,eredivisie
5067,PSV,RKC Waalwijk,2-0,Fri 20 Jan ,/match/psv/rkc-waalwijk/2006,2006,20,eredivisie
5068,RBC Roosendaal,Heracles,1-2,Sat 21 Jan ,/match/rbc/heracles/2006,2006,20,eredivisie
5069,Heerenveen,Sparta Rotterdam,0-0,Sat 21 Jan ,/match/heerenveen/sparta-rotterdam/2006,2006,20,eredivisie
5070,AZ Alkmaar,Groningen,1-1,Sat 21 Jan ,/match/az/fc-groningen/2006,2006,20,eredivisie
5071,Vitesse,Willem II,2-1,Sat 21 Jan ,/match/vitesse/willem-ii/2006,2006,20,eredivisie
5072,Twente 1965,Ajax,2-3,Sun 22 Jan ,/match/fc-twente-1965/ajax/2006,2006,20,eredivisie
5073,Utrecht,NAC Breda,2-2,Sun 22 Jan ,/match/fc-utrecht/nac-breda/2006,2006,20,eredivisie
5074,Feyenoord,Roda JC,0-0,Sun 22 Jan ,/match/feyenoord/roda-jc/2006,2006,20,eredivisie
5075,NEC Nijmegen,ADO Den Haag,5-0,Sun 22 Jan ,/match/nec/ado-den-haag/2006,2006,20,eredivisie
5076,Roda JC,AZ Alkmaar,1-4,Fri 27 Jan ,/match/roda-jc/az/2006,2006,21,eredivisie
5077,RBC Roosendaal,Heerenveen,0-2,Sat 28 Jan ,/match/rbc/heerenveen/2006,2006,21,eredivisie
5078,Willem II,NEC Nijmegen,2-2,Sat 28 Jan ,/match/willem-ii/nec/2006,2006,21,eredivisie
5079,Sparta Rotterdam,Twente 1965,1-0,Sat 28 Jan ,/match/sparta-rotterdam/fc-twente-1965/2006,2006,21,eredivisie
5080,ADO Den Haag,PSV,0-2,Sun 29 Jan ,/match/ado-den-haag/psv/2006,2006,21,eredivisie
5081,Ajax,Utrecht,1-4,Sun 29 Jan ,/match/ajax/fc-utrecht/2006,2006,21,eredivisie
5082,Groningen,NAC Breda,3-2,Sun 29 Jan ,/match/fc-groningen/nac-breda/2006,2006,21,eredivisie
5083,RKC Waalwijk,Vitesse,0-1,Sun 29 Jan ,/match/rkc-waalwijk/vitesse/2006,2006,21,eredivisie
5084,Heracles,Feyenoord,0-4,Sun 29 Jan ,/match/heracles/feyenoord/2006,2006,21,eredivisie
5085,Willem II,RBC Roosendaal,3-1,Fri 03 Feb ,/match/willem-ii/rbc/2006,2006,22,eredivisie
5086,NAC Breda,Sparta Rotterdam,0-0,Sat 04 Feb ,/match/nac-breda/sparta-rotterdam/2006,2006,22,eredivisie
5087,PSV,Roda JC,3-2,Sat 04 Feb ,/match/psv/roda-jc/2006,2006,22,eredivisie
5088,AZ Alkmaar,Vitesse,1-1,Sat 04 Feb ,/match/az/vitesse/2006,2006,22,eredivisie
5089,Groningen,Heracles,0-0,Sat 04 Feb ,/match/fc-groningen/heracles/2006,2006,22,eredivisie
5090,Feyenoord,Ajax,3-2,Sun 05 Feb ,/match/feyenoord/ajax/2006,2006,22,eredivisie
5091,Twente 1965,Utrecht,3-0,Sun 05 Feb ,/match/fc-twente-1965/fc-utrecht/2006,2006,22,eredivisie
5092,RKC Waalwijk,NEC Nijmegen,1-3,Sun 05 Feb ,/match/rkc-waalwijk/nec/2006,2006,22,eredivisie
5093,Heerenveen,ADO Den Haag,3-0,Sun 05 Feb ,/match/heerenveen/ado-den-haag/2006,2006,22,eredivisie
5094,RBC Roosendaal,AZ Alkmaar,0-5,Tue 07 Feb ,/match/rbc/az/2006,2006,23,eredivisie
5095,Sparta Rotterdam,Groningen,1-0,Tue 07 Feb ,/match/sparta-rotterdam/fc-groningen/2006,2006,23,eredivisie
5096,ADO Den Haag,NAC Breda,0-3,Wed 08 Feb ,/match/ado-den-haag/nac-breda/2006,2006,23,eredivisie
5097,Heracles,Heerenveen,1-1,Wed 08 Feb ,/match/heracles/heerenveen/2006,2006,23,eredivisie
5098,Utrecht,PSV,1-2,Wed 08 Feb ,/match/fc-utrecht/psv/2006,2006,23,eredivisie
5099,NEC Nijmegen,Feyenoord,1-2,Wed 08 Feb ,/match/nec/feyenoord/2006,2006,23,eredivisie
5100,Roda JC,RKC Waalwijk,1-0,Wed 08 Feb ,/match/roda-jc/rkc-waalwijk/2006,2006,23,eredivisie
5101,Vitesse,Twente 1965,1-2,Wed 08 Feb ,/match/vitesse/fc-twente-1965/2006,2006,23,eredivisie
5102,Ajax,Willem II,1-0,Wed 08 Feb ,/match/ajax/willem-ii/2006,2006,23,eredivisie
5103,Sparta Rotterdam,AZ Alkmaar,0-1,Fri 10 Feb ,/match/sparta-rotterdam/az/2006,2006,24,eredivisie
5104,PSV,Heracles,1-0,Sat 11 Feb ,/match/psv/heracles/2006,2006,24,eredivisie
5105,Heerenveen,Vitesse,4-1,Sat 11 Feb ,/match/heerenveen/vitesse/2006,2006,24,eredivisie
5106,Twente 1965,Roda JC,1-0,Sat 11 Feb ,/match/fc-twente-1965/roda-jc/2006,2006,24,eredivisie
5107,RKC Waalwijk,Willem II,1-0,Sat 11 Feb ,/match/rkc-waalwijk/willem-ii/2006,2006,24,eredivisie
5108,ADO Den Haag,Ajax,1-2,Sun 12 Feb ,/match/ado-den-haag/ajax/2006,2006,24,eredivisie
5109,Utrecht,NEC Nijmegen,1-1,Sun 12 Feb ,/match/fc-utrecht/nec/2006,2006,24,eredivisie
5110,NAC Breda,Feyenoord,3-3,Sun 12 Feb ,/match/nac-breda/feyenoord/2006,2006,24,eredivisie
5111,RBC Roosendaal,Groningen,1-2,Sun 12 Feb ,/match/rbc/fc-groningen/2006,2006,24,eredivisie
5112,NEC Nijmegen,Twente 1965,0-3,Fri 17 Feb ,/match/nec/fc-twente-1965/2006,2006,25,eredivisie
5113,Vitesse,PSV,1-3,Fri 17 Feb ,/match/vitesse/psv/2006,2006,25,eredivisie
5114,Groningen,RKC Waalwijk,1-0,Sat 18 Feb ,/match/fc-groningen/rkc-waalwijk/2006,2006,25,eredivisie
5115,Roda JC,Heerenveen,2-1,Sat 18 Feb ,/match/roda-jc/heerenveen/2006,2006,25,eredivisie
5116,AZ Alkmaar,Utrecht,2-3,Sun 19 Feb ,/match/az/fc-utrecht/2006,2006,25,eredivisie
5117,Feyenoord,Sparta Rotterdam,4-0,Sun 19 Feb ,/match/feyenoord/sparta-rotterdam/2006,2006,25,eredivisie
5118,Ajax,RBC Roosendaal,6-0,Sun 19 Feb ,/match/ajax/rbc/2006,2006,25,eredivisie
5119,Heracles,ADO Den Haag,1-3,Sun 19 Feb ,/match/heracles/ado-den-haag/2006,2006,25,eredivisie
5120,Willem II,NAC Breda,2-0,Sun 19 Feb ,/match/willem-ii/nac-breda/2006,2006,25,eredivisie
5121,RBC Roosendaal,NEC Nijmegen,2-0,Fri 24 Feb ,/match/rbc/nec/2006,2006,26,eredivisie
5122,RKC Waalwijk,Twente 1965,0-0,Fri 24 Feb ,/match/rkc-waalwijk/fc-twente-1965/2006,2006,26,eredivisie
5123,ADO Den Haag,Vitesse,2-0,Sat 25 Feb ,/match/ado-den-haag/vitesse/2006,2006,26,eredivisie
5124,Sparta Rotterdam,Willem II,3-2,Sat 25 Feb ,/match/sparta-rotterdam/willem-ii/2006,2006,26,eredivisie
5125,AZ Alkmaar,PSV,1-2,Sun 26 Feb ,/match/az/psv/2006,2006,26,eredivisie
5126,Utrecht,Roda JC,2-1,Sun 26 Feb ,/match/fc-utrecht/roda-jc/2006,2006,26,eredivisie
5127,Heracles,Ajax,1-3,Sun 26 Feb ,/match/heracles/ajax/2006,2006,26,eredivisie
5128,Heerenveen,NAC Breda,2-1,Sun 26 Feb ,/match/heerenveen/nac-breda/2006,2006,26,eredivisie
5129,Groningen,Feyenoord,1-1,Sun 26 Feb ,/match/fc-groningen/feyenoord/2006,2006,26,eredivisie
5130,NEC Nijmegen,AZ Alkmaar,0-2,Fri 03 Mar ,/match/nec/az/2006,2006,27,eredivisie
5131,NAC Breda,RBC Roosendaal,2-1,Sat 04 Mar ,/match/nac-breda/rbc/2006,2006,27,eredivisie
5132,PSV,Heerenveen,4-1,Sat 04 Mar ,/match/psv/heerenveen/2006,2006,27,eredivisie
5133,Willem II,Groningen,5-0,Sat 04 Mar ,/match/willem-ii/fc-groningen/2006,2006,27,eredivisie
5134,Vitesse,Roda JC,1-3,Sat 04 Mar ,/match/vitesse/roda-jc/2006,2006,27,eredivisie
5135,Feyenoord,Utrecht,3-0,Sun 05 Mar ,/match/feyenoord/fc-utrecht/2006,2006,27,eredivisie
5136,Ajax,Sparta Rotterdam,6-0,Sun 05 Mar ,/match/ajax/sparta-rotterdam/2006,2006,27,eredivisie
5137,Twente 1965,Heracles,2-0,Sun 05 Mar ,/match/fc-twente-1965/heracles/2006,2006,27,eredivisie
5138,RKC Waalwijk,ADO Den Haag,3-0,Sun 05 Mar ,/match/rkc-waalwijk/ado-den-haag/2006,2006,27,eredivisie
5139,Twente 1965,NAC Breda,1-0,Fri 10 Mar ,/match/fc-twente-1965/nac-breda/2006,2006,28,eredivisie
5140,ADO Den Haag,Groningen,2-1,Sat 11 Mar ,/match/ado-den-haag/fc-groningen/2006,2006,28,eredivisie
5141,Ajax,PSV,0-0,Sat 11 Mar ,/match/ajax/psv/2006,2006,28,eredivisie
5142,Roda JC,Sparta Rotterdam,1-1,Sat 11 Mar ,/match/roda-jc/sparta-rotterdam/2006,2006,28,eredivisie
5143,NEC Nijmegen,Heracles,2-0,Sat 11 Mar ,/match/nec/heracles/2006,2006,28,eredivisie
5144,Utrecht,Heerenveen,2-0,Sun 12 Mar ,/match/fc-utrecht/heerenveen/2006,2006,28,eredivisie
5145,Feyenoord,RKC Waalwijk,1-1,Sun 12 Mar ,/match/feyenoord/rkc-waalwijk/2006,2006,28,eredivisie
5146,Vitesse,RBC Roosendaal,5-1,Sun 12 Mar ,/match/vitesse/rbc/2006,2006,28,eredivisie
5147,Willem II,AZ Alkmaar,1-3,Sun 12 Mar ,/match/willem-ii/az/2006,2006,28,eredivisie
5148,NAC Breda,Vitesse,2-2,Fri 17 Mar ,/match/nac-breda/vitesse/2006,2006,29,eredivisie
5149,ADO Den Haag,Roda JC,1-1,Sat 18 Mar ,/match/ado-den-haag/roda-jc/2006,2006,29,eredivisie
5150,Heracles,Willem II,1-0,Sat 18 Mar ,/match/heracles/willem-ii/2006,2006,29,eredivisie
5151,PSV,NEC Nijmegen,1-0,Sat 18 Mar ,/match/psv/nec/2006,2006,29,eredivisie
5152,Heerenveen,RKC Waalwijk,2-1,Sat 18 Mar ,/match/heerenveen/rkc-waalwijk/2006,2006,29,eredivisie
5153,AZ Alkmaar,Feyenoord,1-0,Sun 19 Mar ,/match/az/feyenoord/2006,2006,29,eredivisie
5154,Groningen,Ajax,3-2,Sun 19 Mar ,/match/fc-groningen/ajax/2006,2006,29,eredivisie
5155,RBC Roosendaal,Twente 1965,1-1,Sun 19 Mar ,/match/rbc/fc-twente-1965/2006,2006,29,eredivisie
5156,Sparta Rotterdam,Utrecht,0-1,Sun 19 Mar ,/match/sparta-rotterdam/fc-utrecht/2006,2006,29,eredivisie
5157,Vitesse,Sparta Rotterdam,3-1,Fri 24 Mar ,/match/vitesse/sparta-rotterdam/2006,2006,30,eredivisie
5158,Roda JC,RBC Roosendaal,5-1,Sat 25 Mar ,/match/roda-jc/rbc/2006,2006,30,eredivisie
5159,Willem II,PSV,0-3,Sat 25 Mar ,/match/willem-ii/psv/2006,2006,30,eredivisie
5160,Twente 1965,Heerenveen,1-2,Sat 25 Mar ,/match/fc-twente-1965/heerenveen/2006,2006,30,eredivisie
5161,NEC Nijmegen,Groningen,2-2,Sat 25 Mar ,/match/nec/fc-groningen/2006,2006,30,eredivisie
5162,Feyenoord,ADO Den Haag,0-2,Sun 26 Mar ,/match/feyenoord/ado-den-haag/2006,2006,30,eredivisie
5163,Ajax,NAC Breda,1-1,Sun 26 Mar ,/match/ajax/nac-breda/2006,2006,30,eredivisie
5164,Utrecht,Heracles,1-0,Sun 26 Mar ,/match/fc-utrecht/heracles/2006,2006,30,eredivisie
5165,RKC Waalwijk,AZ Alkmaar,0-1,Sun 26 Mar ,/match/rkc-waalwijk/az/2006,2006,30,eredivisie
5166,Utrecht,RKC Waalwijk,3-1,Fri 31 Mar ,/match/fc-utrecht/rkc-waalwijk/2006,2006,31,eredivisie
5167,ADO Den Haag,Willem II,1-1,Sat 01 Apr ,/match/ado-den-haag/willem-ii/2006,2006,31,eredivisie
5168,Heracles,Sparta Rotterdam,1-0,Sat 01 Apr ,/match/heracles/sparta-rotterdam/2006,2006,31,eredivisie
5169,RBC Roosendaal,PSV,1-2,Sat 01 Apr ,/match/rbc/psv/2006,2006,31,eredivisie
5170,NEC Nijmegen,Heerenveen,4-1,Sat 01 Apr ,/match/nec/heerenveen/2006,2006,31,eredivisie
5171,Roda JC,Ajax,2-1,Sun 02 Apr ,/match/roda-jc/ajax/2006,2006,31,eredivisie
5172,Groningen,Vitesse,2-1,Sun 02 Apr ,/match/fc-groningen/vitesse/2006,2006,31,eredivisie
5173,Feyenoord,Twente 1965,4-2,Sun 02 Apr ,/match/feyenoord/fc-twente-1965/2006,2006,31,eredivisie
5174,AZ Alkmaar,NAC Breda,3-2,Tue 04 Apr ,/match/az/nac-breda/2006,2006,31,eredivisie
5175,Heerenveen,Feyenoord,1-1,Fri 07 Apr ,/match/heerenveen/feyenoord/2006,2006,32,eredivisie
5176,NAC Breda,NEC Nijmegen,2-1,Sat 08 Apr ,/match/nac-breda/nec/2006,2006,32,eredivisie
5177,RKC Waalwijk,Heracles,0-2,Sat 08 Apr ,/match/rkc-waalwijk/heracles/2006,2006,32,eredivisie
5178,Sparta Rotterdam,RBC Roosendaal,5-0,Sat 08 Apr ,/match/sparta-rotterdam/rbc/2006,2006,32,eredivisie
5179,Ajax,AZ Alkmaar,1-0,Sun 09 Apr ,/match/ajax/az/2006,2006,32,eredivisie
5180,Twente 1965,ADO Den Haag,2-0,Sun 09 Apr ,/match/fc-twente-1965/ado-den-haag/2006,2006,32,eredivisie
5181,PSV,Groningen,1-1,Sun 09 Apr ,/match/psv/fc-groningen/2006,2006,32,eredivisie
5182,Vitesse,Utrecht,1-0,Sun 09 Apr ,/match/vitesse/fc-utrecht/2006,2006,32,eredivisie
5183,Willem II,Roda JC,2-2,Sun 09 Apr ,/match/willem-ii/roda-jc/2006,2006,32,eredivisie
5184,Ajax,Vitesse,2-1,Wed 12 Apr ,/match/ajax/vitesse/2006,2006,33,eredivisie
5185,AZ Alkmaar,Twente 1965,0-0,Wed 12 Apr ,/match/az/fc-twente-1965/2006,2006,33,eredivisie
5186,Groningen,Utrecht,2-1,Wed 12 Apr ,/match/fc-groningen/fc-utrecht/2006,2006,33,eredivisie
5187,Heracles,NAC Breda,4-2,Wed 12 Apr ,/match/heracles/nac-breda/2006,2006,33,eredivisie
