,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
2382,Nürnberg,Zwickau,2-1,Wed 15 May ,/match/fc-nurnberg/zwickau/1996,1996,30,2_liga
2383,Arminia Bielefeld,Waldhof Mannheim,2-2,Wed 15 May ,/match/arminia-bielefeld/waldhof-mannheim/1996,1996,30,2_liga
2384,Hertha BSC,Meppen,1-4,Thu 16 May ,/match/hertha-bsc/meppen/1996,1996,30,2_liga
2385,Unterhaching,VfL Bochum,4-2,Thu 16 May ,/match/unterhaching/bochum/1996,1996,30,2_liga
2386,Wattenscheid 09,VfB Lübeck,2-3,Thu 16 May ,/match/wattenscheid-09/lubeck/1996,1996,30,2_liga
2387,Fortuna Köln,Lokomotive Leipzig,2-1,Thu 16 May ,/match/fortuna-koln/lokomotive-leipzig/1996,1996,30,2_liga
2388,Meppen,Nürnberg,2-0,Sun 19 May ,/match/meppen/fc-nurnberg/1996,1996,31,2_liga
2389,Lokomotive Leipzig,Wattenscheid 09,1-0,Sun 19 May ,/match/lokomotive-leipzig/wattenscheid-09/1996,1996,31,2_liga
2390,VfB Lübeck,Wolfsburg,1-1,Sun 19 May ,/match/lubeck/wolfsburg/1996,1996,31,2_liga
2391,Zwickau,Fortuna Köln,0-0,Sun 19 May ,/match/zwickau/fortuna-koln/1996,1996,31,2_liga
2392,VfL Bochum,Carl Zeiss Jena,1-1,Sun 19 May ,/match/bochum/fc-carl-zeiss-jena/1996,1996,31,2_liga
2393,Mainz 05,Arminia Bielefeld,2-0,Sun 19 May ,/match/mainz-amat/arminia-bielefeld/1996,1996,31,2_liga
2394,Waldhof Mannheim,Hertha BSC,3-2,Sun 19 May ,/match/waldhof-mannheim/hertha-bsc/1996,1996,31,2_liga
2395,Hannover 96,Unterhaching,1-3,Sun 19 May ,/match/hannover-96/unterhaching/1996,1996,31,2_liga
2396,MSV Duisburg,Chemnitzer,1-0,Mon 20 May ,/match/msv-duisburg/chemnitzer/1996,1996,31,2_liga
2397,Carl Zeiss Jena,Hannover 96,4-1,Thu 23 May ,/match/fc-carl-zeiss-jena/hannover-96/1996,1996,32,2_liga
2398,Chemnitzer,VfL Bochum,0-2,Fri 24 May ,/match/chemnitzer/bochum/1996,1996,32,2_liga
2399,Waldhof Mannheim,Mainz 05,2-2,Fri 24 May ,/match/waldhof-mannheim/mainz-amat/1996,1996,32,2_liga
2400,Fortuna Köln,Meppen,0-0,Fri 24 May ,/match/fortuna-koln/meppen/1996,1996,32,2_liga
2401,Unterhaching,VfB Lübeck,5-0,Sun 26 May ,/match/unterhaching/lubeck/1996,1996,32,2_liga
2402,Wattenscheid 09,Zwickau,3-1,Sun 26 May ,/match/wattenscheid-09/zwickau/1996,1996,32,2_liga
2403,Wolfsburg,Lokomotive Leipzig,1-0,Sun 26 May ,/match/wolfsburg/lokomotive-leipzig/1996,1996,32,2_liga
2404,Arminia Bielefeld,MSV Duisburg,3-2,Mon 27 May ,/match/arminia-bielefeld/msv-duisburg/1996,1996,32,2_liga
2405,Hertha BSC,Nürnberg,0-1,Mon 27 May ,/match/hertha-bsc/fc-nurnberg/1996,1996,32,2_liga
2406,Hannover 96,Chemnitzer,4-2,Sun 02 Jun ,/match/hannover-96/chemnitzer/1996,1996,33,2_liga
2407,Hertha BSC,Fortuna Köln,0-0,Sun 02 Jun ,/match/hertha-bsc/fortuna-koln/1996,1996,33,2_liga
2408,Nürnberg,Waldhof Mannheim,2-4,Sun 02 Jun ,/match/fc-nurnberg/waldhof-mannheim/1996,1996,33,2_liga
2409,Meppen,Wattenscheid 09,4-0,Sun 02 Jun ,/match/meppen/wattenscheid-09/1996,1996,33,2_liga
2410,Zwickau,Wolfsburg,0-1,Sun 02 Jun ,/match/zwickau/wolfsburg/1996,1996,33,2_liga
2411,VfB Lübeck,Carl Zeiss Jena,2-1,Sun 02 Jun ,/match/lubeck/fc-carl-zeiss-jena/1996,1996,33,2_liga
2412,VfL Bochum,Arminia Bielefeld,2-0,Sun 02 Jun ,/match/bochum/arminia-bielefeld/1996,1996,33,2_liga
2413,MSV Duisburg,Mainz 05,0-3,Sun 02 Jun ,/match/msv-duisburg/mainz-amat/1996,1996,33,2_liga
2414,Lokomotive Leipzig,Unterhaching,3-2,Sun 02 Jun ,/match/lokomotive-leipzig/unterhaching/1996,1996,33,2_liga
2415,Arminia Bielefeld,Hannover 96,2-1,Sat 08 Jun ,/match/arminia-bielefeld/hannover-96/1996,1996,34,2_liga
2416,Unterhaching,Zwickau,4-2,Sat 08 Jun ,/match/unterhaching/zwickau/1996,1996,34,2_liga
2417,Fortuna Köln,Nürnberg,1-0,Sat 08 Jun ,/match/fortuna-koln/fc-nurnberg/1996,1996,34,2_liga
2418,Mainz 05,VfL Bochum,1-0,Sat 08 Jun ,/match/mainz-amat/bochum/1996,1996,34,2_liga
2419,Waldhof Mannheim,MSV Duisburg,1-3,Sat 08 Jun ,/match/waldhof-mannheim/msv-duisburg/1996,1996,34,2_liga
2420,Wolfsburg,Meppen,0-0,Sat 08 Jun ,/match/wolfsburg/meppen/1996,1996,34,2_liga
2421,Wattenscheid 09,Hertha BSC,0-0,Sat 08 Jun ,/match/wattenscheid-09/hertha-bsc/1996,1996,34,2_liga
2422,Chemnitzer,VfB Lübeck,2-1,Sat 08 Jun ,/match/chemnitzer/lubeck/1996,1996,34,2_liga
2423,Carl Zeiss Jena,Lokomotive Leipzig,3-1,Sat 08 Jun ,/match/fc-carl-zeiss-jena/lokomotive-leipzig/1996,1996,34,2_liga
2424,Fortuna Köln,Wolfsburg,2-0,Fri 02 Aug ,/match/fortuna-koln/wolfsburg/1997,1997,1,2_liga
2425,Hertha BSC,Mainz 05,1-0,Sat 03 Aug ,/match/hertha-bsc/mainz-amat/1997,1997,1,2_liga
2426,Lokomotive Leipzig,KFC Uerdingen 05,3-1,Sat 03 Aug ,/match/lokomotive-leipzig/kfc-uerdingen-05/1997,1997,1,2_liga
2427,RW Essen,Stuttgarter,0-4,Sat 03 Aug ,/match/rot-weiss-essen/stuttgarter-kickers/1997,1997,1,2_liga
2428,Zwickau,Waldhof Mannheim,2-0,Sat 03 Aug ,/match/zwickau/waldhof-mannheim/1997,1997,1,2_liga
2429,VfB Oldenburg,Meppen,1-1,Sun 04 Aug ,/match/vfb-oldenburg/meppen/1997,1997,1,2_liga
2430,VfB Lübeck,Eintracht,1-1,Sun 04 Aug ,/match/lubeck/eintracht-frankfurt/1997,1997,1,2_liga
2431,Gutersloh,Carl Zeiss Jena,0-0,Sun 04 Aug ,/match/gutersloh/fc-carl-zeiss-jena/1997,1997,1,2_liga
2432,Kaiserslautern,Unterhaching,0-0,Thu 03 Oct ,/match/kaiserslautern/unterhaching/1997,1997,1,2_liga
2433,Mainz 05,Lokomotive Leipzig,2-1,Tue 06 Aug ,/match/mainz-amat/lokomotive-leipzig/1997,1997,2,2_liga
2434,Meppen,VfB Lübeck,2-0,Wed 07 Aug ,/match/meppen/lubeck/1997,1997,2,2_liga
2435,Waldhof Mannheim,Fortuna Köln,3-3,Wed 07 Aug ,/match/waldhof-mannheim/fortuna-koln/1997,1997,2,2_liga
2436,Eintracht,Zwickau,2-1,Wed 07 Aug ,/match/eintracht-frankfurt/zwickau/1997,1997,2,2_liga
2437,Stuttgarter,Kaiserslautern,0-2,Wed 07 Aug ,/match/stuttgarter-kickers/kaiserslautern/1997,1997,2,2_liga
2438,Carl Zeiss Jena,RW Essen,4-0,Wed 07 Aug ,/match/fc-carl-zeiss-jena/rot-weiss-essen/1997,1997,2,2_liga
2439,KFC Uerdingen 05,Gutersloh,0-2,Wed 07 Aug ,/match/kfc-uerdingen-05/gutersloh/1997,1997,2,2_liga
2440,Unterhaching,VfB Oldenburg,1-1,Wed 07 Aug ,/match/unterhaching/vfb-oldenburg/1997,1997,2,2_liga
2441,Wolfsburg,Hertha BSC,1-1,Wed 07 Aug ,/match/wolfsburg/hertha-bsc/1997,1997,2,2_liga
2442,Fortuna Köln,Hertha BSC,2-0,Fri 16 Aug ,/match/fortuna-koln/hertha-bsc/1997,1997,3,2_liga
2443,Kaiserslautern,Carl Zeiss Jena,2-0,Sat 17 Aug ,/match/kaiserslautern/fc-carl-zeiss-jena/1997,1997,3,2_liga
2444,Zwickau,Meppen,1-1,Sat 17 Aug ,/match/zwickau/meppen/1997,1997,3,2_liga
2445,Lokomotive Leipzig,Wolfsburg,0-2,Sun 18 Aug ,/match/lokomotive-leipzig/wolfsburg/1997,1997,3,2_liga
2446,RW Essen,KFC Uerdingen 05,1-2,Sun 18 Aug ,/match/rot-weiss-essen/kfc-uerdingen-05/1997,1997,3,2_liga
2447,VfB Oldenburg,Stuttgarter,1-1,Sun 18 Aug ,/match/vfb-oldenburg/stuttgarter-kickers/1997,1997,3,2_liga
2448,VfB Lübeck,Unterhaching,0-0,Sun 18 Aug ,/match/lubeck/unterhaching/1997,1997,3,2_liga
2449,Gutersloh,Mainz 05,0-0,Sun 18 Aug ,/match/gutersloh/mainz-amat/1997,1997,3,2_liga
2450,Waldhof Mannheim,Eintracht,1-2,Mon 19 Aug ,/match/waldhof-mannheim/eintracht-frankfurt/1997,1997,3,2_liga
2451,Mainz 05,RW Essen,2-1,Fri 23 Aug ,/match/mainz-amat/rot-weiss-essen/1997,1997,4,2_liga
2452,Unterhaching,Zwickau,2-1,Fri 23 Aug ,/match/unterhaching/zwickau/1997,1997,4,2_liga
2453,Wolfsburg,Gutersloh,3-0,Sat 24 Aug ,/match/wolfsburg/gutersloh/1997,1997,4,2_liga
2454,Meppen,Waldhof Mannheim,1-1,Sun 25 Aug ,/match/meppen/waldhof-mannheim/1997,1997,4,2_liga
2455,Eintracht,Fortuna Köln,3-1,Sun 25 Aug ,/match/eintracht-frankfurt/fortuna-koln/1997,1997,4,2_liga
2456,Stuttgarter,VfB Lübeck,2-3,Sun 25 Aug ,/match/stuttgarter-kickers/lubeck/1997,1997,4,2_liga
2457,Carl Zeiss Jena,VfB Oldenburg,3-1,Sun 25 Aug ,/match/fc-carl-zeiss-jena/vfb-oldenburg/1997,1997,4,2_liga
2458,KFC Uerdingen 05,Kaiserslautern,0-1,Sun 25 Aug ,/match/kfc-uerdingen-05/kaiserslautern/1997,1997,4,2_liga
2459,Hertha BSC,Lokomotive Leipzig,1-1,Mon 26 Aug ,/match/hertha-bsc/lokomotive-leipzig/1997,1997,4,2_liga
2460,Kaiserslautern,Mainz 05,1-1,Fri 06 Sep ,/match/kaiserslautern/mainz-amat/1997,1997,5,2_liga
2461,RW Essen,Wolfsburg,0-1,Fri 06 Sep ,/match/rot-weiss-essen/wolfsburg/1997,1997,5,2_liga
2462,Waldhof Mannheim,Unterhaching,1-1,Sat 07 Sep ,/match/waldhof-mannheim/unterhaching/1997,1997,5,2_liga
2463,Fortuna Köln,Lokomotive Leipzig,2-3,Sat 07 Sep ,/match/fortuna-koln/lokomotive-leipzig/1997,1997,5,2_liga
2464,Gutersloh,Hertha BSC,1-0,Sun 08 Sep ,/match/gutersloh/hertha-bsc/1997,1997,5,2_liga
2465,VfB Oldenburg,KFC Uerdingen 05,1-2,Sun 08 Sep ,/match/vfb-oldenburg/kfc-uerdingen-05/1997,1997,5,2_liga
2466,VfB Lübeck,Carl Zeiss Jena,1-0,Sun 08 Sep ,/match/lubeck/fc-carl-zeiss-jena/1997,1997,5,2_liga
2467,Eintracht,Meppen,0-1,Mon 09 Sep ,/match/eintracht-frankfurt/meppen/1997,1997,5,2_liga
2468,Zwickau,Stuttgarter,0-1,Tue 10 Sep ,/match/zwickau/stuttgarter-kickers/1997,1997,5,2_liga
2469,Mainz 05,VfB Oldenburg,3-0,Fri 13 Sep ,/match/mainz-amat/vfb-oldenburg/1997,1997,6,2_liga
2470,Stuttgarter,Waldhof Mannheim,2-1,Sat 14 Sep ,/match/stuttgarter-kickers/waldhof-mannheim/1997,1997,6,2_liga
2471,Lokomotive Leipzig,Gutersloh,3-1,Sat 14 Sep ,/match/lokomotive-leipzig/gutersloh/1997,1997,6,2_liga
2472,KFC Uerdingen 05,VfB Lübeck,5-0,Sat 14 Sep ,/match/kfc-uerdingen-05/lubeck/1997,1997,6,2_liga
2473,Hertha BSC,RW Essen,7-3,Sun 15 Sep ,/match/hertha-bsc/rot-weiss-essen/1997,1997,6,2_liga
2474,Unterhaching,Eintracht,2-1,Sun 15 Sep ,/match/unterhaching/eintracht-frankfurt/1997,1997,6,2_liga
2475,Carl Zeiss Jena,Zwickau,2-1,Sun 15 Sep ,/match/fc-carl-zeiss-jena/zwickau/1997,1997,6,2_liga
2476,Meppen,Fortuna Köln,0-3,Sun 15 Sep ,/match/meppen/fortuna-koln/1997,1997,6,2_liga
2477,Wolfsburg,Kaiserslautern,0-0,Mon 16 Sep ,/match/wolfsburg/kaiserslautern/1997,1997,6,2_liga
2478,VfB Lübeck,Mainz 05,0-2,Fri 20 Sep ,/match/lubeck/mainz-amat/1997,1997,7,2_liga
2479,Kaiserslautern,Hertha BSC,0-0,Fri 20 Sep ,/match/kaiserslautern/hertha-bsc/1997,1997,7,2_liga
2480,Fortuna Köln,Gutersloh,3-0,Fri 20 Sep ,/match/fortuna-koln/gutersloh/1997,1997,7,2_liga
2481,Waldhof Mannheim,Carl Zeiss Jena,4-0,Sat 21 Sep ,/match/waldhof-mannheim/fc-carl-zeiss-jena/1997,1997,7,2_liga
2482,Eintracht,Stuttgarter,0-1,Sun 22 Sep ,/match/eintracht-frankfurt/stuttgarter-kickers/1997,1997,7,2_liga
2483,Zwickau,KFC Uerdingen 05,2-1,Sun 22 Sep ,/match/zwickau/kfc-uerdingen-05/1997,1997,7,2_liga
2484,Meppen,Unterhaching,1-1,Sun 22 Sep ,/match/meppen/unterhaching/1997,1997,7,2_liga
2485,VfB Oldenburg,Wolfsburg,1-4,Sun 22 Sep ,/match/vfb-oldenburg/wolfsburg/1997,1997,7,2_liga
2486,RW Essen,Lokomotive Leipzig,4-1,Mon 23 Sep ,/match/rot-weiss-essen/lokomotive-leipzig/1997,1997,7,2_liga
2487,KFC Uerdingen 05,Waldhof Mannheim,4-1,Fri 27 Sep ,/match/kfc-uerdingen-05/waldhof-mannheim/1997,1997,8,2_liga
2488,Wolfsburg,VfB Lübeck,0-0,Fri 27 Sep ,/match/wolfsburg/lubeck/1997,1997,8,2_liga
2489,Stuttgarter,Meppen,0-0,Sat 28 Sep ,/match/stuttgarter-kickers/meppen/1997,1997,8,2_liga
2490,Mainz 05,Zwickau,1-1,Sun 29 Sep ,/match/mainz-amat/zwickau/1997,1997,8,2_liga
2491,Lokomotive Leipzig,Kaiserslautern,2-2,Sun 29 Sep ,/match/lokomotive-leipzig/kaiserslautern/1997,1997,8,2_liga
2492,Unterhaching,Fortuna Köln,0-0,Sun 29 Sep ,/match/unterhaching/fortuna-koln/1997,1997,8,2_liga
2493,Gutersloh,RW Essen,2-3,Sun 29 Sep ,/match/gutersloh/rot-weiss-essen/1997,1997,8,2_liga
2494,Carl Zeiss Jena,Eintracht,1-1,Mon 30 Sep ,/match/fc-carl-zeiss-jena/eintracht-frankfurt/1997,1997,8,2_liga
2495,Hertha BSC,VfB Oldenburg,1-0,Wed 23 Oct ,/match/hertha-bsc/vfb-oldenburg/1997,1997,8,2_liga
2496,VfB Oldenburg,Lokomotive Leipzig,4-1,Thu 03 Oct ,/match/vfb-oldenburg/lokomotive-leipzig/1997,1997,9,2_liga
2497,Eintracht,KFC Uerdingen 05,0-1,Fri 04 Oct ,/match/eintracht-frankfurt/kfc-uerdingen-05/1997,1997,9,2_liga
2498,Fortuna Köln,RW Essen,1-1,Sat 05 Oct ,/match/fortuna-koln/rot-weiss-essen/1997,1997,9,2_liga
2499,VfB Lübeck,Hertha BSC,1-4,Sat 05 Oct ,/match/lubeck/hertha-bsc/1997,1997,9,2_liga
2500,Kaiserslautern,Gutersloh,2-0,Sun 06 Oct ,/match/kaiserslautern/gutersloh/1997,1997,9,2_liga
2501,Zwickau,Wolfsburg,0-0,Sun 06 Oct ,/match/zwickau/wolfsburg/1997,1997,9,2_liga
2502,Unterhaching,Stuttgarter,1-1,Sun 06 Oct ,/match/unterhaching/stuttgarter-kickers/1997,1997,9,2_liga
2503,Waldhof Mannheim,Mainz 05,2-2,Sun 06 Oct ,/match/waldhof-mannheim/mainz-amat/1997,1997,9,2_liga
2504,Meppen,Carl Zeiss Jena,0-0,Mon 07 Oct ,/match/meppen/fc-carl-zeiss-jena/1997,1997,9,2_liga
2505,RW Essen,Kaiserslautern,1-4,Fri 11 Oct ,/match/rot-weiss-essen/kaiserslautern/1997,1997,10,2_liga
2506,Wolfsburg,Waldhof Mannheim,1-1,Fri 11 Oct ,/match/wolfsburg/waldhof-mannheim/1997,1997,10,2_liga
2507,Carl Zeiss Jena,Unterhaching,1-1,Sat 12 Oct ,/match/fc-carl-zeiss-jena/unterhaching/1997,1997,10,2_liga
2508,KFC Uerdingen 05,Meppen,0-0,Sat 12 Oct ,/match/kfc-uerdingen-05/meppen/1997,1997,10,2_liga
2509,Stuttgarter,Fortuna Köln,3-1,Sun 13 Oct ,/match/stuttgarter-kickers/fortuna-koln/1997,1997,10,2_liga
2510,Hertha BSC,Zwickau,1-0,Sun 13 Oct ,/match/hertha-bsc/zwickau/1997,1997,10,2_liga
2511,Lokomotive Leipzig,VfB Lübeck,0-0,Sun 13 Oct ,/match/lokomotive-leipzig/lubeck/1997,1997,10,2_liga
2512,Gutersloh,VfB Oldenburg,1-0,Sun 13 Oct ,/match/gutersloh/vfb-oldenburg/1997,1997,10,2_liga
2513,Mainz 05,Eintracht,2-2,Mon 14 Oct ,/match/mainz-amat/eintracht-frankfurt/1997,1997,10,2_liga
2514,Waldhof Mannheim,Hertha BSC,2-1,Fri 18 Oct ,/match/waldhof-mannheim/hertha-bsc/1997,1997,11,2_liga
2515,Meppen,Mainz 05,5-4,Fri 18 Oct ,/match/meppen/mainz-amat/1997,1997,11,2_liga
2516,Eintracht,Wolfsburg,1-1,Sat 19 Oct ,/match/eintracht-frankfurt/wolfsburg/1997,1997,11,2_liga
2517,Unterhaching,KFC Uerdingen 05,0-0,Sat 19 Oct ,/match/unterhaching/kfc-uerdingen-05/1997,1997,11,2_liga
2518,Stuttgarter,Carl Zeiss Jena,1-2,Sun 20 Oct ,/match/stuttgarter-kickers/fc-carl-zeiss-jena/1997,1997,11,2_liga
2519,VfB Oldenburg,RW Essen,2-1,Sun 20 Oct ,/match/vfb-oldenburg/rot-weiss-essen/1997,1997,11,2_liga
2520,VfB Lübeck,Gutersloh,2-3,Sun 20 Oct ,/match/lubeck/gutersloh/1997,1997,11,2_liga
2521,Zwickau,Lokomotive Leipzig,1-2,Sun 20 Oct ,/match/zwickau/lokomotive-leipzig/1997,1997,11,2_liga
2522,Fortuna Köln,Kaiserslautern,0-0,Mon 21 Oct ,/match/fortuna-koln/kaiserslautern/1997,1997,11,2_liga
2523,RW Essen,VfB Lübeck,2-0,Fri 25 Oct ,/match/rot-weiss-essen/lubeck/1997,1997,12,2_liga
2524,Carl Zeiss Jena,Fortuna Köln,1-1,Fri 25 Oct ,/match/fc-carl-zeiss-jena/fortuna-koln/1997,1997,12,2_liga
2525,KFC Uerdingen 05,Stuttgarter,3-1,Fri 25 Oct ,/match/kfc-uerdingen-05/stuttgarter-kickers/1997,1997,12,2_liga
2526,Kaiserslautern,VfB Oldenburg,6-2,Sat 26 Oct ,/match/kaiserslautern/vfb-oldenburg/1997,1997,12,2_liga
2527,Mainz 05,Unterhaching,0-0,Sun 27 Oct ,/match/mainz-amat/unterhaching/1997,1997,12,2_liga
2528,Lokomotive Leipzig,Waldhof Mannheim,6-1,Sun 27 Oct ,/match/lokomotive-leipzig/waldhof-mannheim/1997,1997,12,2_liga
2529,Wolfsburg,Meppen,3-1,Sun 27 Oct ,/match/wolfsburg/meppen/1997,1997,12,2_liga
2530,Gutersloh,Zwickau,3-1,Sun 27 Oct ,/match/gutersloh/zwickau/1997,1997,12,2_liga
2531,Hertha BSC,Eintracht,1-2,Mon 28 Oct ,/match/hertha-bsc/eintracht-frankfurt/1997,1997,12,2_liga
2532,Fortuna Köln,VfB Oldenburg,7-1,Fri 01 Nov ,/match/fortuna-koln/vfb-oldenburg/1997,1997,13,2_liga
2533,Carl Zeiss Jena,KFC Uerdingen 05,2-2,Fri 01 Nov ,/match/fc-carl-zeiss-jena/kfc-uerdingen-05/1997,1997,13,2_liga
2534,Stuttgarter,Mainz 05,2-1,Sat 02 Nov ,/match/stuttgarter-kickers/mainz-amat/1997,1997,13,2_liga
2535,Eintracht,Lokomotive Leipzig,2-3,Sat 02 Nov ,/match/eintracht-frankfurt/lokomotive-leipzig/1997,1997,13,2_liga
2536,VfB Lübeck,Kaiserslautern,0-2,Sun 03 Nov ,/match/lubeck/kaiserslautern/1997,1997,13,2_liga
2537,Zwickau,RW Essen,2-1,Sun 03 Nov ,/match/zwickau/rot-weiss-essen/1997,1997,13,2_liga
2538,Meppen,Hertha BSC,1-1,Sun 03 Nov ,/match/meppen/hertha-bsc/1997,1997,13,2_liga
2539,Waldhof Mannheim,Gutersloh,1-0,Sun 03 Nov ,/match/waldhof-mannheim/gutersloh/1997,1997,13,2_liga
2540,Unterhaching,Wolfsburg,1-0,Mon 04 Nov ,/match/unterhaching/wolfsburg/1997,1997,13,2_liga
2541,Hertha BSC,Unterhaching,3-0,Fri 15 Nov ,/match/hertha-bsc/unterhaching/1997,1997,14,2_liga
2542,Wolfsburg,Stuttgarter,0-0,Fri 15 Nov ,/match/wolfsburg/stuttgarter-kickers/1997,1997,14,2_liga
2543,Kaiserslautern,Zwickau,4-1,Fri 15 Nov ,/match/kaiserslautern/zwickau/1997,1997,14,2_liga
2544,Mainz 05,Carl Zeiss Jena,3-2,Sat 16 Nov ,/match/mainz-amat/fc-carl-zeiss-jena/1997,1997,14,2_liga
2545,Lokomotive Leipzig,Meppen,1-3,Sun 17 Nov ,/match/lokomotive-leipzig/meppen/1997,1997,14,2_liga
2546,Gutersloh,Eintracht,3-1,Sun 17 Nov ,/match/gutersloh/eintracht-frankfurt/1997,1997,14,2_liga
2547,VfB Oldenburg,VfB Lübeck,1-1,Sun 17 Nov ,/match/vfb-oldenburg/lubeck/1997,1997,14,2_liga
2548,RW Essen,Waldhof Mannheim,2-1,Sun 17 Nov ,/match/rot-weiss-essen/waldhof-mannheim/1997,1997,14,2_liga
2549,KFC Uerdingen 05,Fortuna Köln,1-2,Mon 18 Nov ,/match/kfc-uerdingen-05/fortuna-koln/1997,1997,14,2_liga
2550,Eintracht,RW Essen,3-0,Fri 22 Nov ,/match/eintracht-frankfurt/rot-weiss-essen/1997,1997,15,2_liga
2551,Carl Zeiss Jena,Wolfsburg,3-3,Fri 22 Nov ,/match/fc-carl-zeiss-jena/wolfsburg/1997,1997,15,2_liga
2552,Zwickau,VfB Oldenburg,1-0,Sat 23 Nov ,/match/zwickau/vfb-oldenburg/1997,1997,15,2_liga
2553,Waldhof Mannheim,Kaiserslautern,2-0,Sat 23 Nov ,/match/waldhof-mannheim/kaiserslautern/1997,1997,15,2_liga
2554,Stuttgarter,Hertha BSC,1-2,Sun 24 Nov ,/match/stuttgarter-kickers/hertha-bsc/1997,1997,15,2_liga
2555,VfB Lübeck,Fortuna Köln,1-1,Sun 24 Nov ,/match/lubeck/fortuna-koln/1997,1997,15,2_liga
2556,Unterhaching,Lokomotive Leipzig,1-1,Sun 24 Nov ,/match/unterhaching/lokomotive-leipzig/1997,1997,15,2_liga
2557,Meppen,Gutersloh,2-0,Sun 24 Nov ,/match/meppen/gutersloh/1997,1997,15,2_liga
2558,Mainz 05,KFC Uerdingen 05,3-1,Mon 25 Nov ,/match/mainz-amat/kfc-uerdingen-05/1997,1997,15,2_liga
2559,RW Essen,Meppen,2-1,Fri 29 Nov ,/match/rot-weiss-essen/meppen/1997,1997,16,2_liga
2560,Wolfsburg,KFC Uerdingen 05,1-0,Fri 29 Nov ,/match/wolfsburg/kfc-uerdingen-05/1997,1997,16,2_liga
2561,Lokomotive Leipzig,Stuttgarter,0-0,Sat 30 Nov ,/match/lokomotive-leipzig/stuttgarter-kickers/1997,1997,16,2_liga
2562,Hertha BSC,Carl Zeiss Jena,0-1,Sat 30 Nov ,/match/hertha-bsc/fc-carl-zeiss-jena/1997,1997,16,2_liga
2563,Gutersloh,Unterhaching,1-1,Sun 01 Dec ,/match/gutersloh/unterhaching/1997,1997,16,2_liga
2564,VfB Lübeck,Zwickau,1-1,Sun 01 Dec ,/match/lubeck/zwickau/1997,1997,16,2_liga
2565,Fortuna Köln,Mainz 05,1-3,Sun 01 Dec ,/match/fortuna-koln/mainz-amat/1997,1997,16,2_liga
2566,Kaiserslautern,Eintracht,5-0,Mon 02 Dec ,/match/kaiserslautern/eintracht-frankfurt/1997,1997,16,2_liga
2567,VfB Oldenburg,Waldhof Mannheim,1-0,Sat 14 Dec ,/match/vfb-oldenburg/waldhof-mannheim/1997,1997,16,2_liga
2568,Mainz 05,Wolfsburg,0-0,Fri 06 Dec ,/match/mainz-amat/wolfsburg/1997,1997,17,2_liga
2569,Carl Zeiss Jena,Lokomotive Leipzig,0-0,Fri 06 Dec ,/match/fc-carl-zeiss-jena/lokomotive-leipzig/1997,1997,17,2_liga
2570,Zwickau,Fortuna Köln,2-0,Sat 07 Dec ,/match/zwickau/fortuna-koln/1997,1997,17,2_liga
2571,Eintracht,VfB Oldenburg,2-3,Sat 07 Dec ,/match/eintracht-frankfurt/vfb-oldenburg/1997,1997,17,2_liga
2572,Stuttgarter,Gutersloh,1-1,Sun 08 Dec ,/match/stuttgarter-kickers/gutersloh/1997,1997,17,2_liga
2573,Waldhof Mannheim,VfB Lübeck,3-1,Sun 08 Dec ,/match/waldhof-mannheim/lubeck/1997,1997,17,2_liga
2574,Unterhaching,RW Essen,2-0,Sun 08 Dec ,/match/unterhaching/rot-weiss-essen/1997,1997,17,2_liga
2575,Meppen,Kaiserslautern,2-1,Sun 08 Dec ,/match/meppen/kaiserslautern/1997,1997,17,2_liga
2576,KFC Uerdingen 05,Hertha BSC,2-3,Mon 09 Dec ,/match/kfc-uerdingen-05/hertha-bsc/1997,1997,17,2_liga
2577,KFC Uerdingen 05,Lokomotive Leipzig,5-0,Fri 21 Feb ,/match/kfc-uerdingen-05/lokomotive-leipzig/1997,1997,18,2_liga
2578,Unterhaching,Kaiserslautern,0-0,Fri 21 Feb ,/match/unterhaching/kaiserslautern/1997,1997,18,2_liga
2579,Wolfsburg,Fortuna Köln,2-1,Sat 22 Feb ,/match/wolfsburg/fortuna-koln/1997,1997,18,2_liga
2580,Waldhof Mannheim,Zwickau,4-0,Sat 22 Feb ,/match/waldhof-mannheim/zwickau/1997,1997,18,2_liga
2581,Stuttgarter,RW Essen,1-1,Sun 23 Feb ,/match/stuttgarter-kickers/rot-weiss-essen/1997,1997,18,2_liga
2582,Meppen,VfB Oldenburg,2-1,Sun 23 Feb ,/match/meppen/vfb-oldenburg/1997,1997,18,2_liga
2583,Eintracht,VfB Lübeck,3-0,Sun 23 Feb ,/match/eintracht-frankfurt/lubeck/1997,1997,18,2_liga
2584,Carl Zeiss Jena,Gutersloh,2-5,Sun 23 Feb ,/match/fc-carl-zeiss-jena/gutersloh/1997,1997,18,2_liga
2585,Mainz 05,Hertha BSC,0-1,Mon 24 Feb ,/match/mainz-amat/hertha-bsc/1997,1997,18,2_liga
2586,Fortuna Köln,Waldhof Mannheim,4-0,Fri 28 Feb ,/match/fortuna-koln/waldhof-mannheim/1997,1997,19,2_liga
2587,RW Essen,Carl Zeiss Jena,0-2,Fri 28 Feb ,/match/rot-weiss-essen/fc-carl-zeiss-jena/1997,1997,19,2_liga
2588,Lokomotive Leipzig,Mainz 05,3-0,Sat 01 Mar ,/match/lokomotive-leipzig/mainz-amat/1997,1997,19,2_liga
