,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
3307,CD Santa Clara,Olhanense,0-2,Sun 04 Jan ,/match/santa-clara/sc-olhanense/2009,2009,13,segunda_liga
3308,SP. Covilhã,Vizela,1-1,Sun 04 Jan ,/match/sporting-covilha/vizela/2009,2009,13,segunda_liga
3309,Estoril,Varzim,1-0,Sun 04 Jan ,/match/estoril/varzim/2009,2009,13,segunda_liga
3310,Gondomar,Desportivo Aves,0-1,Sun 04 Jan ,/match/gondomar/desportivo-aves/2009,2009,13,segunda_liga
3311,SC Freamunde,Feirense,2-2,Sun 04 Jan ,/match/sc-freamunde/feirense/2009,2009,13,segunda_liga
3312,Gil Vicente,Boavista,2-0,Sun 04 Jan ,/match/gil-vicente/boavista/2009,2009,13,segunda_liga
3313,União de Leiria,UD Oliveirense,1-0,Sun 04 Jan ,/match/uniao-leiria/ud-oliveirense/2009,2009,13,segunda_liga
3314,Portimonense,Beira Mar SC,1-1,Sun 04 Jan ,/match/portimonense/beira-mar/2009,2009,13,segunda_liga
3315,UD Oliveirense,CD Santa Clara,1-2,Sun 11 Jan ,/match/ud-oliveirense/santa-clara/2009,2009,14,segunda_liga
3316,Boavista,Estoril,2-0,Sun 11 Jan ,/match/boavista/estoril/2009,2009,14,segunda_liga
3317,Desportivo Aves,Gil Vicente,2-0,Sun 11 Jan ,/match/desportivo-aves/gil-vicente/2009,2009,14,segunda_liga
3318,Olhanense,Gondomar,2-0,Sun 11 Jan ,/match/sc-olhanense/gondomar/2009,2009,14,segunda_liga
3319,Feirense,União de Leiria,0-0,Sun 11 Jan ,/match/feirense/uniao-leiria/2009,2009,14,segunda_liga
3320,Beira Mar SC,SC Freamunde,1-0,Sun 11 Jan ,/match/beira-mar/sc-freamunde/2009,2009,14,segunda_liga
3321,Portimonense,Vizela,2-2,Sun 11 Jan ,/match/portimonense/vizela/2009,2009,14,segunda_liga
3322,Varzim,SP. Covilhã,1-1,Sun 11 Jan ,/match/varzim/sporting-covilha/2009,2009,14,segunda_liga
3323,Gil Vicente,Olhanense,3-0,Sun 25 Jan ,/match/gil-vicente/sc-olhanense/2009,2009,15,segunda_liga
3324,Vizela,Varzim,1-1,Sun 25 Jan ,/match/vizela/varzim/2009,2009,15,segunda_liga
3325,SP. Covilhã,Boavista,1-0,Sun 25 Jan ,/match/sporting-covilha/boavista/2009,2009,15,segunda_liga
3326,Estoril,Desportivo Aves,3-2,Sun 25 Jan ,/match/estoril/desportivo-aves/2009,2009,15,segunda_liga
3327,Gondomar,UD Oliveirense,0-0,Sun 25 Jan ,/match/gondomar/ud-oliveirense/2009,2009,15,segunda_liga
3328,SC Freamunde,Portimonense,0-0,Sun 25 Jan ,/match/sc-freamunde/portimonense/2009,2009,15,segunda_liga
3329,CD Santa Clara,Feirense,1-0,Sun 25 Jan ,/match/santa-clara/feirense/2009,2009,15,segunda_liga
3330,União de Leiria,Beira Mar SC,2-1,Sun 25 Jan ,/match/uniao-leiria/beira-mar/2009,2009,15,segunda_liga
3331,Estoril,Olhanense,2-1,Sun 01 Feb ,/match/estoril/sc-olhanense/2009,2009,16,segunda_liga
3332,Gondomar,Feirense,0-1,Sun 01 Feb ,/match/gondomar/feirense/2009,2009,16,segunda_liga
3333,SP. Covilhã,Desportivo Aves,0-2,Sun 01 Feb ,/match/sporting-covilha/desportivo-aves/2009,2009,16,segunda_liga
3334,Vizela,Boavista,0-0,Sun 01 Feb ,/match/vizela/boavista/2009,2009,16,segunda_liga
3335,União de Leiria,SC Freamunde,3-0,Sun 01 Feb ,/match/uniao-leiria/sc-freamunde/2009,2009,16,segunda_liga
3336,CD Santa Clara,Beira Mar SC,1-0,Sun 01 Feb ,/match/santa-clara/beira-mar/2009,2009,16,segunda_liga
3337,Gil Vicente,UD Oliveirense,1-1,Sun 01 Feb ,/match/gil-vicente/ud-oliveirense/2009,2009,16,segunda_liga
3338,Varzim,Portimonense,1-0,Sun 01 Feb ,/match/varzim/portimonense/2009,2009,16,segunda_liga
3339,SC Freamunde,CD Santa Clara,2-1,Sun 08 Feb ,/match/sc-freamunde/santa-clara/2009,2009,17,segunda_liga
3340,Beira Mar SC,Gondomar,2-1,Sun 08 Feb ,/match/beira-mar/gondomar/2009,2009,17,segunda_liga
3341,Feirense,Gil Vicente,2-1,Sun 08 Feb ,/match/feirense/gil-vicente/2009,2009,17,segunda_liga
3342,UD Oliveirense,Estoril,0-2,Sun 08 Feb ,/match/ud-oliveirense/estoril/2009,2009,17,segunda_liga
3343,Olhanense,SP. Covilhã,1-2,Sun 08 Feb ,/match/sc-olhanense/sporting-covilha/2009,2009,17,segunda_liga
3344,Desportivo Aves,Vizela,1-3,Sun 08 Feb ,/match/desportivo-aves/vizela/2009,2009,17,segunda_liga
3345,Boavista,Varzim,2-0,Sun 08 Feb ,/match/boavista/varzim/2009,2009,17,segunda_liga
3346,Portimonense,União de Leiria,0-1,Sun 08 Feb ,/match/portimonense/uniao-leiria/2009,2009,17,segunda_liga
3347,Vizela,Olhanense,0-0,Sun 15 Feb ,/match/vizela/sc-olhanense/2009,2009,18,segunda_liga
3348,Estoril,Feirense,2-2,Sun 15 Feb ,/match/estoril/feirense/2009,2009,18,segunda_liga
3349,SP. Covilhã,UD Oliveirense,3-2,Sun 15 Feb ,/match/sporting-covilha/ud-oliveirense/2009,2009,18,segunda_liga
3350,Boavista,Portimonense,0-1,Sun 15 Feb ,/match/boavista/portimonense/2009,2009,18,segunda_liga
3351,Gondomar,SC Freamunde,1-3,Sun 15 Feb ,/match/gondomar/sc-freamunde/2009,2009,18,segunda_liga
3352,CD Santa Clara,União de Leiria,2-0,Sun 15 Feb ,/match/santa-clara/uniao-leiria/2009,2009,18,segunda_liga
3353,Gil Vicente,Beira Mar SC,2-2,Sun 15 Feb ,/match/gil-vicente/beira-mar/2009,2009,18,segunda_liga
3354,Varzim,Desportivo Aves,1-0,Sun 15 Feb ,/match/varzim/desportivo-aves/2009,2009,18,segunda_liga
3355,Portimonense,CD Santa Clara,1-1,Sun 22 Feb ,/match/portimonense/santa-clara/2009,2009,19,segunda_liga
3356,SC Freamunde,Gil Vicente,1-0,Sun 22 Feb ,/match/sc-freamunde/gil-vicente/2009,2009,19,segunda_liga
3357,Beira Mar SC,Estoril,3-1,Sun 22 Feb ,/match/beira-mar/estoril/2009,2009,19,segunda_liga
3358,Feirense,SP. Covilhã,2-1,Sun 22 Feb ,/match/feirense/sporting-covilha/2009,2009,19,segunda_liga
3359,UD Oliveirense,Vizela,0-0,Sun 22 Feb ,/match/ud-oliveirense/vizela/2009,2009,19,segunda_liga
3360,Olhanense,Varzim,1-0,Sun 22 Feb ,/match/sc-olhanense/varzim/2009,2009,19,segunda_liga
3361,Desportivo Aves,Boavista,2-0,Sun 22 Feb ,/match/desportivo-aves/boavista/2009,2009,19,segunda_liga
3362,União de Leiria,Gondomar,3-1,Sun 22 Feb ,/match/uniao-leiria/gondomar/2009,2009,19,segunda_liga
3363,Gondomar,CD Santa Clara,1-2,Sun 01 Mar ,/match/gondomar/santa-clara/2009,2009,20,segunda_liga
3364,Estoril,SC Freamunde,3-0,Sun 01 Mar ,/match/estoril/sc-freamunde/2009,2009,20,segunda_liga
3365,Boavista,Olhanense,1-4,Sun 01 Mar ,/match/boavista/sc-olhanense/2009,2009,20,segunda_liga
3366,Desportivo Aves,Portimonense,0-0,Sun 01 Mar ,/match/desportivo-aves/portimonense/2009,2009,20,segunda_liga
3367,Gil Vicente,União de Leiria,1-1,Sun 01 Mar ,/match/gil-vicente/uniao-leiria/2009,2009,20,segunda_liga
3368,SP. Covilhã,Beira Mar SC,3-1,Sun 01 Mar ,/match/sporting-covilha/beira-mar/2009,2009,20,segunda_liga
3369,Vizela,Feirense,0-0,Sun 01 Mar ,/match/vizela/feirense/2009,2009,20,segunda_liga
3370,Varzim,UD Oliveirense,1-1,Sun 01 Mar ,/match/varzim/ud-oliveirense/2009,2009,20,segunda_liga
3371,Feirense,Varzim,1-2,Sun 08 Mar ,/match/feirense/varzim/2009,2009,21,segunda_liga
3372,SC Freamunde,SP. Covilhã,0-0,Sun 08 Mar ,/match/sc-freamunde/sporting-covilha/2009,2009,21,segunda_liga
3373,UD Oliveirense,Boavista,2-0,Sun 08 Mar ,/match/ud-oliveirense/boavista/2009,2009,21,segunda_liga
3374,Olhanense,Desportivo Aves,2-0,Sun 08 Mar ,/match/sc-olhanense/desportivo-aves/2009,2009,21,segunda_liga
3375,Portimonense,Gondomar,2-2,Sun 08 Mar ,/match/portimonense/gondomar/2009,2009,21,segunda_liga
3376,CD Santa Clara,Gil Vicente,0-2,Sun 08 Mar ,/match/santa-clara/gil-vicente/2009,2009,21,segunda_liga
3377,União de Leiria,Estoril,4-2,Sun 08 Mar ,/match/uniao-leiria/estoril/2009,2009,21,segunda_liga
3378,Beira Mar SC,Vizela,1-1,Sun 08 Mar ,/match/beira-mar/vizela/2009,2009,21,segunda_liga
3379,Olhanense,Portimonense,4-0,Sun 15 Mar ,/match/sc-olhanense/portimonense/2009,2009,22,segunda_liga
3380,Gil Vicente,Gondomar,3-3,Sun 15 Mar ,/match/gil-vicente/gondomar/2009,2009,22,segunda_liga
3381,Estoril,CD Santa Clara,1-2,Sun 15 Mar ,/match/estoril/santa-clara/2009,2009,22,segunda_liga
3382,SP. Covilhã,União de Leiria,2-3,Sun 15 Mar ,/match/sporting-covilha/uniao-leiria/2009,2009,22,segunda_liga
3383,Vizela,SC Freamunde,1-1,Sun 15 Mar ,/match/vizela/sc-freamunde/2009,2009,22,segunda_liga
3384,Varzim,Beira Mar SC,1-0,Sun 15 Mar ,/match/varzim/beira-mar/2009,2009,22,segunda_liga
3385,Boavista,Feirense,2-2,Sun 15 Mar ,/match/boavista/feirense/2009,2009,22,segunda_liga
3386,Desportivo Aves,UD Oliveirense,2-2,Sun 15 Mar ,/match/desportivo-aves/ud-oliveirense/2009,2009,22,segunda_liga
3387,União de Leiria,Vizela,1-1,Sat 04 Apr ,/match/uniao-leiria/vizela/2009,2009,23,segunda_liga
3388,Beira Mar SC,Boavista,3-1,Sun 05 Apr ,/match/beira-mar/boavista/2009,2009,23,segunda_liga
3389,SC Freamunde,Varzim,2-1,Sun 05 Apr ,/match/sc-freamunde/varzim/2009,2009,23,segunda_liga
3390,Portimonense,Gil Vicente,3-0,Sun 05 Apr ,/match/portimonense/gil-vicente/2009,2009,23,segunda_liga
3391,Gondomar,Estoril,3-0,Sun 05 Apr ,/match/gondomar/estoril/2009,2009,23,segunda_liga
3392,CD Santa Clara,SP. Covilhã,1-1,Sun 05 Apr ,/match/santa-clara/sporting-covilha/2009,2009,23,segunda_liga
3393,Feirense,Desportivo Aves,2-1,Sun 05 Apr ,/match/feirense/desportivo-aves/2009,2009,23,segunda_liga
3394,UD Oliveirense,Olhanense,1-0,Sun 05 Apr ,/match/ud-oliveirense/sc-olhanense/2009,2009,23,segunda_liga
3395,Desportivo Aves,Beira Mar SC,1-0,Fri 10 Apr ,/match/desportivo-aves/beira-mar/2009,2009,24,segunda_liga
3396,Vizela,CD Santa Clara,1-2,Sat 11 Apr ,/match/vizela/santa-clara/2009,2009,24,segunda_liga
3397,Estoril,Gil Vicente,2-1,Sat 11 Apr ,/match/estoril/gil-vicente/2009,2009,24,segunda_liga
3398,SP. Covilhã,Gondomar,1-3,Sat 11 Apr ,/match/sporting-covilha/gondomar/2009,2009,24,segunda_liga
3399,Varzim,União de Leiria,0-2,Sat 11 Apr ,/match/varzim/uniao-leiria/2009,2009,24,segunda_liga
3400,Boavista,SC Freamunde,2-1,Sat 11 Apr ,/match/boavista/sc-freamunde/2009,2009,24,segunda_liga
3401,Olhanense,Feirense,2-1,Sat 11 Apr ,/match/sc-olhanense/feirense/2009,2009,24,segunda_liga
3402,UD Oliveirense,Portimonense,0-0,Sat 11 Apr ,/match/ud-oliveirense/portimonense/2009,2009,24,segunda_liga
3403,Beira Mar SC,Olhanense,1-1,Sun 19 Apr ,/match/beira-mar/sc-olhanense/2009,2009,25,segunda_liga
3404,SC Freamunde,Desportivo Aves,1-2,Sun 19 Apr ,/match/sc-freamunde/desportivo-aves/2009,2009,25,segunda_liga
3405,Portimonense,Estoril,1-2,Sun 19 Apr ,/match/portimonense/estoril/2009,2009,25,segunda_liga
3406,Gil Vicente,SP. Covilhã,1-1,Sun 19 Apr ,/match/gil-vicente/sporting-covilha/2009,2009,25,segunda_liga
3407,Gondomar,Vizela,2-0,Sun 19 Apr ,/match/gondomar/vizela/2009,2009,25,segunda_liga
3408,CD Santa Clara,Varzim,1-0,Sun 19 Apr ,/match/santa-clara/varzim/2009,2009,25,segunda_liga
3409,União de Leiria,Boavista,2-0,Sun 19 Apr ,/match/uniao-leiria/boavista/2009,2009,25,segunda_liga
3410,Feirense,UD Oliveirense,0-1,Sun 19 Apr ,/match/feirense/ud-oliveirense/2009,2009,25,segunda_liga
3411,Boavista,CD Santa Clara,3-1,Sat 25 Apr ,/match/boavista/santa-clara/2009,2009,26,segunda_liga
3412,Desportivo Aves,União de Leiria,0-2,Sun 26 Apr ,/match/desportivo-aves/uniao-leiria/2009,2009,26,segunda_liga
3413,SP. Covilhã,Estoril,2-1,Sun 26 Apr ,/match/sporting-covilha/estoril/2009,2009,26,segunda_liga
3414,Vizela,Gil Vicente,1-1,Sun 26 Apr ,/match/vizela/gil-vicente/2009,2009,26,segunda_liga
3415,Varzim,Gondomar,1-0,Sun 26 Apr ,/match/varzim/gondomar/2009,2009,26,segunda_liga
3416,Olhanense,SC Freamunde,5-0,Sun 26 Apr ,/match/sc-olhanense/sc-freamunde/2009,2009,26,segunda_liga
3417,UD Oliveirense,Beira Mar SC,0-0,Sun 26 Apr ,/match/ud-oliveirense/beira-mar/2009,2009,26,segunda_liga
3418,Feirense,Portimonense,1-1,Sun 26 Apr ,/match/feirense/portimonense/2009,2009,26,segunda_liga
3419,Gil Vicente,Varzim,1-2,Sat 02 May ,/match/gil-vicente/varzim/2009,2009,27,segunda_liga
3420,União de Leiria,Olhanense,5-1,Sun 03 May ,/match/uniao-leiria/sc-olhanense/2009,2009,27,segunda_liga
3421,SC Freamunde,UD Oliveirense,1-0,Sun 03 May ,/match/sc-freamunde/ud-oliveirense/2009,2009,27,segunda_liga
3422,Portimonense,SP. Covilhã,1-0,Sun 03 May ,/match/portimonense/sporting-covilha/2009,2009,27,segunda_liga
3423,Estoril,Vizela,0-0,Sun 03 May ,/match/estoril/vizela/2009,2009,27,segunda_liga
3424,Gondomar,Boavista,1-1,Sun 03 May ,/match/gondomar/boavista/2009,2009,27,segunda_liga
3425,CD Santa Clara,Desportivo Aves,1-1,Sun 03 May ,/match/santa-clara/desportivo-aves/2009,2009,27,segunda_liga
3426,Beira Mar SC,Feirense,2-2,Sun 03 May ,/match/beira-mar/feirense/2009,2009,27,segunda_liga
3427,Olhanense,CD Santa Clara,1-0,Sun 10 May ,/match/sc-olhanense/santa-clara/2009,2009,28,segunda_liga
3428,Vizela,SP. Covilhã,1-0,Sun 10 May ,/match/vizela/sporting-covilha/2009,2009,28,segunda_liga
3429,Varzim,Estoril,0-3,Sun 10 May ,/match/varzim/estoril/2009,2009,28,segunda_liga
3430,Boavista,Gil Vicente,0-1,Sun 10 May ,/match/boavista/gil-vicente/2009,2009,28,segunda_liga
3431,Desportivo Aves,Gondomar,0-1,Sun 10 May ,/match/desportivo-aves/gondomar/2009,2009,28,segunda_liga
3432,UD Oliveirense,União de Leiria,2-1,Sun 10 May ,/match/ud-oliveirense/uniao-leiria/2009,2009,28,segunda_liga
3433,Feirense,SC Freamunde,1-5,Sun 10 May ,/match/feirense/sc-freamunde/2009,2009,28,segunda_liga
3434,Beira Mar SC,Portimonense,0-0,Sun 10 May ,/match/beira-mar/portimonense/2009,2009,28,segunda_liga
3435,Vizela,Portimonense,2-2,Sun 17 May ,/match/vizela/portimonense/2009,2009,29,segunda_liga
3436,SP. Covilhã,Varzim,1-1,Sun 17 May ,/match/sporting-covilha/varzim/2009,2009,29,segunda_liga
3437,Estoril,Boavista,1-2,Sun 17 May ,/match/estoril/boavista/2009,2009,29,segunda_liga
3438,Gil Vicente,Desportivo Aves,1-1,Sun 17 May ,/match/gil-vicente/desportivo-aves/2009,2009,29,segunda_liga
3439,Gondomar,Olhanense,0-1,Sun 17 May ,/match/gondomar/sc-olhanense/2009,2009,29,segunda_liga
3440,CD Santa Clara,UD Oliveirense,3-1,Sun 17 May ,/match/santa-clara/ud-oliveirense/2009,2009,29,segunda_liga
3441,União de Leiria,Feirense,2-1,Sun 17 May ,/match/uniao-leiria/feirense/2009,2009,29,segunda_liga
3442,SC Freamunde,Beira Mar SC,1-0,Sun 17 May ,/match/sc-freamunde/beira-mar/2009,2009,29,segunda_liga
3443,Olhanense,Gil Vicente,1-0,Sun 24 May ,/match/sc-olhanense/gil-vicente/2009,2009,30,segunda_liga
3444,Varzim,Vizela,0-2,Sun 24 May ,/match/varzim/vizela/2009,2009,30,segunda_liga
3445,Boavista,SP. Covilhã,1-4,Sun 24 May ,/match/boavista/sporting-covilha/2009,2009,30,segunda_liga
3446,Desportivo Aves,Estoril,1-2,Sun 24 May ,/match/desportivo-aves/estoril/2009,2009,30,segunda_liga
3447,UD Oliveirense,Gondomar,1-1,Sun 24 May ,/match/ud-oliveirense/gondomar/2009,2009,30,segunda_liga
3448,Feirense,CD Santa Clara,1-0,Sun 24 May ,/match/feirense/santa-clara/2009,2009,30,segunda_liga
3449,Beira Mar SC,União de Leiria,2-3,Sun 24 May ,/match/beira-mar/uniao-leiria/2009,2009,30,segunda_liga
3450,Portimonense,SC Freamunde,1-1,Sun 24 May ,/match/portimonense/sc-freamunde/2009,2009,30,segunda_liga
3451,Beira Mar SC,SP. Covilhã,0-1,Thu 13 Aug ,/match/beira-mar/sporting-covilha/2010,2010,1,segunda_liga
3452,Gil Vicente,Penafiel,3-1,Sun 16 Aug ,/match/gil-vicente/penafiel/2010,2010,1,segunda_liga
3453,SC Freamunde,Desportivo Aves,0-0,Sun 16 Aug ,/match/sc-freamunde/desportivo-aves/2010,2010,1,segunda_liga
3454,Varzim,UD Oliveirense,0-0,Sun 16 Aug ,/match/varzim/ud-oliveirense/2010,2010,1,segunda_liga
3455,CD Santa Clara,Fatima,1-0,Sun 16 Aug ,/match/santa-clara/fatima/2010,2010,1,segunda_liga
3456,Trofense,Carregado,3-0,Sun 16 Aug ,/match/trofense/carregado/2010,2010,1,segunda_liga
3457,Chaves,Feirense,0-1,Sun 16 Aug ,/match/chaves/feirense/2010,2010,1,segunda_liga
3458,Estoril,Portimonense,1-3,Sun 16 Aug ,/match/estoril/portimonense/2010,2010,1,segunda_liga
3459,Penafiel,CD Santa Clara,2-2,Sun 23 Aug ,/match/penafiel/santa-clara/2010,2010,2,segunda_liga
3460,UD Oliveirense,Estoril,0-0,Sun 23 Aug ,/match/ud-oliveirense/estoril/2010,2010,2,segunda_liga
3461,Carregado,Gil Vicente,1-0,Sun 23 Aug ,/match/carregado/gil-vicente/2010,2010,2,segunda_liga
3462,Desportivo Aves,Chaves,2-2,Sun 23 Aug ,/match/desportivo-aves/chaves/2010,2010,2,segunda_liga
3463,SP. Covilhã,SC Freamunde,2-3,Sun 23 Aug ,/match/sporting-covilha/sc-freamunde/2010,2010,2,segunda_liga
3464,Fatima,Trofense,2-1,Sun 23 Aug ,/match/fatima/trofense/2010,2010,2,segunda_liga
3465,Feirense,Varzim,4-0,Sun 23 Aug ,/match/feirense/varzim/2010,2010,2,segunda_liga
3466,Portimonense,Beira Mar SC,2-1,Sun 23 Aug ,/match/portimonense/beira-mar/2010,2010,2,segunda_liga
3467,Estoril,Varzim,1-1,Fri 28 Aug ,/match/estoril/varzim/2010,2010,3,segunda_liga
3468,Chaves,Portimonense,1-1,Sun 30 Aug ,/match/chaves/portimonense/2010,2010,3,segunda_liga
3469,CD Santa Clara,UD Oliveirense,1-2,Sun 30 Aug ,/match/santa-clara/ud-oliveirense/2010,2010,3,segunda_liga
3470,Penafiel,Carregado,1-1,Sun 30 Aug ,/match/penafiel/carregado/2010,2010,3,segunda_liga
3471,Beira Mar SC,Feirense,1-0,Sun 30 Aug ,/match/beira-mar/feirense/2010,2010,3,segunda_liga
3472,Trofense,Desportivo Aves,2-2,Sun 30 Aug ,/match/trofense/desportivo-aves/2010,2010,3,segunda_liga
3473,SC Freamunde,Fatima,1-1,Sun 30 Aug ,/match/sc-freamunde/fatima/2010,2010,3,segunda_liga
3474,Gil Vicente,SP. Covilhã,3-0,Sun 30 Aug ,/match/gil-vicente/sporting-covilha/2010,2010,3,segunda_liga
3475,SP. Covilhã,Estoril,3-1,Sun 06 Sep ,/match/sporting-covilha/estoril/2010,2010,4,segunda_liga
3476,Feirense,Trofense,3-0,Sat 19 Sep ,/match/feirense/trofense/2010,2010,4,segunda_liga
3477,Varzim,Chaves,1-0,Sat 19 Sep ,/match/varzim/chaves/2010,2010,4,segunda_liga
3478,Portimonense,Gil Vicente,0-3,Sat 19 Sep ,/match/portimonense/gil-vicente/2010,2010,4,segunda_liga
3479,UD Oliveirense,SC Freamunde,2-1,Sun 20 Sep ,/match/ud-oliveirense/sc-freamunde/2010,2010,4,segunda_liga
3480,Desportivo Aves,Penafiel,3-2,Sun 20 Sep ,/match/desportivo-aves/penafiel/2010,2010,4,segunda_liga
3481,Fatima,Beira Mar SC,1-2,Sun 20 Sep ,/match/fatima/beira-mar/2010,2010,4,segunda_liga
3482,Carregado,CD Santa Clara,1-2,Sun 20 Sep ,/match/carregado/santa-clara/2010,2010,4,segunda_liga
3483,CD Santa Clara,Feirense,1-1,Thu 24 Sep ,/match/santa-clara/feirense/2010,2010,5,segunda_liga
3484,Trofense,Portimonense,0-3,Sat 26 Sep ,/match/trofense/portimonense/2010,2010,5,segunda_liga
3485,SC Freamunde,Varzim,2-1,Sat 26 Sep ,/match/sc-freamunde/varzim/2010,2010,5,segunda_liga
3486,Carregado,Desportivo Aves,0-0,Sat 26 Sep ,/match/carregado/desportivo-aves/2010,2010,5,segunda_liga
3487,Penafiel,SP. Covilhã,1-0,Sat 26 Sep ,/match/penafiel/sporting-covilha/2010,2010,5,segunda_liga
3488,Gil Vicente,Fatima,1-1,Sat 26 Sep ,/match/gil-vicente/fatima/2010,2010,5,segunda_liga
3489,Chaves,Estoril,1-1,Sat 26 Sep ,/match/chaves/estoril/2010,2010,5,segunda_liga
3490,Beira Mar SC,UD Oliveirense,1-0,Sat 26 Sep ,/match/beira-mar/ud-oliveirense/2010,2010,5,segunda_liga
3491,Estoril,Beira Mar SC,2-0,Sat 03 Oct ,/match/estoril/beira-mar/2010,2010,6,segunda_liga
3492,Portimonense,SC Freamunde,1-0,Sun 04 Oct ,/match/portimonense/sc-freamunde/2010,2010,6,segunda_liga
3493,UD Oliveirense,Chaves,1-3,Sun 04 Oct ,/match/ud-oliveirense/chaves/2010,2010,6,segunda_liga
3494,SP. Covilhã,Trofense,2-1,Sun 04 Oct ,/match/sporting-covilha/trofense/2010,2010,6,segunda_liga
3495,Fatima,Carregado,1-2,Sun 04 Oct ,/match/fatima/carregado/2010,2010,6,segunda_liga
3496,Feirense,Penafiel,1-1,Sun 04 Oct ,/match/feirense/penafiel/2010,2010,6,segunda_liga
3497,Varzim,CD Santa Clara,1-2,Sun 04 Oct ,/match/varzim/santa-clara/2010,2010,6,segunda_liga
3498,Desportivo Aves,Gil Vicente,2-2,Mon 05 Oct ,/match/desportivo-aves/gil-vicente/2010,2010,6,segunda_liga
3499,CD Santa Clara,Estoril,1-1,Sat 24 Oct ,/match/santa-clara/estoril/2010,2010,7,segunda_liga
3500,Penafiel,Portimonense,1-0,Sat 24 Oct ,/match/penafiel/portimonense/2010,2010,7,segunda_liga
3501,Desportivo Aves,Fatima,0-1,Sat 24 Oct ,/match/desportivo-aves/fatima/2010,2010,7,segunda_liga
3502,Beira Mar SC,Chaves,2-1,Sat 24 Oct ,/match/beira-mar/chaves/2010,2010,7,segunda_liga
3503,Trofense,UD Oliveirense,1-0,Sat 24 Oct ,/match/trofense/ud-oliveirense/2010,2010,7,segunda_liga
3504,Gil Vicente,Varzim,1-2,Sat 24 Oct ,/match/gil-vicente/varzim/2010,2010,7,segunda_liga
3505,SC Freamunde,Feirense,1-2,Sun 25 Oct ,/match/sc-freamunde/feirense/2010,2010,7,segunda_liga
3506,Carregado,SP. Covilhã,1-1,Sun 25 Oct ,/match/carregado/sporting-covilha/2010,2010,7,segunda_liga
3507,Portimonense,CD Santa Clara,0-0,Sat 31 Oct ,/match/portimonense/santa-clara/2010,2010,8,segunda_liga
3508,Feirense,Gil Vicente,0-1,Sun 01 Nov ,/match/feirense/gil-vicente/2010,2010,8,segunda_liga
3509,Fatima,Penafiel,2-2,Sun 01 Nov ,/match/fatima/penafiel/2010,2010,8,segunda_liga
3510,Chaves,SC Freamunde,1-1,Sun 01 Nov ,/match/chaves/sc-freamunde/2010,2010,8,segunda_liga
3511,UD Oliveirense,Carregado,3-0,Sun 01 Nov ,/match/ud-oliveirense/carregado/2010,2010,8,segunda_liga
3512,Estoril,Trofense,1-1,Sun 01 Nov ,/match/estoril/trofense/2010,2010,8,segunda_liga
3513,SP. Covilhã,Desportivo Aves,1-2,Sun 01 Nov ,/match/sporting-covilha/desportivo-aves/2010,2010,8,segunda_liga
3514,Varzim,Beira Mar SC,1-1,Sun 01 Nov ,/match/varzim/beira-mar/2010,2010,8,segunda_liga
3515,Carregado,Portimonense,1-3,Sat 07 Nov ,/match/carregado/portimonense/2010,2010,9,segunda_liga
3516,Desportivo Aves,Feirense,1-1,Sun 08 Nov ,/match/desportivo-aves/feirense/2010,2010,9,segunda_liga
3517,SC Freamunde,Beira Mar SC,1-2,Sun 08 Nov ,/match/sc-freamunde/beira-mar/2010,2010,9,segunda_liga
3518,CD Santa Clara,Chaves,3-0,Sun 08 Nov ,/match/santa-clara/chaves/2010,2010,9,segunda_liga
3519,Gil Vicente,Estoril,0-2,Sun 08 Nov ,/match/gil-vicente/estoril/2010,2010,9,segunda_liga
3520,Fatima,SP. Covilhã,3-0,Sun 08 Nov ,/match/fatima/sporting-covilha/2010,2010,9,segunda_liga
3521,Penafiel,UD Oliveirense,0-2,Sun 08 Nov ,/match/penafiel/ud-oliveirense/2010,2010,9,segunda_liga
3522,Trofense,Varzim,2-1,Sun 08 Nov ,/match/trofense/varzim/2010,2010,9,segunda_liga
3523,Estoril,SC Freamunde,0-0,Sat 14 Nov ,/match/estoril/sc-freamunde/2010,2010,10,segunda_liga
3524,Feirense,Carregado,1-0,Sun 15 Nov ,/match/feirense/carregado/2010,2010,10,segunda_liga
3525,Beira Mar SC,Trofense,1-2,Sun 15 Nov ,/match/beira-mar/trofense/2010,2010,10,segunda_liga
3526,UD Oliveirense,Gil Vicente,1-1,Sun 15 Nov ,/match/ud-oliveirense/gil-vicente/2010,2010,10,segunda_liga
3527,Chaves,Penafiel,2-0,Sun 15 Nov ,/match/chaves/penafiel/2010,2010,10,segunda_liga
3528,Varzim,Desportivo Aves,0-0,Sun 15 Nov ,/match/varzim/desportivo-aves/2010,2010,10,segunda_liga
3529,Portimonense,Fatima,3-3,Mon 16 Nov ,/match/portimonense/fatima/2010,2010,10,segunda_liga
3530,SP. Covilhã,CD Santa Clara,2-2,Tue 17 Nov ,/match/sporting-covilha/santa-clara/2010,2010,10,segunda_liga
3531,SP. Covilhã,Portimonense,3-1,Sun 29 Nov ,/match/sporting-covilha/portimonense/2010,2010,11,segunda_liga
3532,Desportivo Aves,UD Oliveirense,2-1,Sun 29 Nov ,/match/desportivo-aves/ud-oliveirense/2010,2010,11,segunda_liga
3533,Carregado,Estoril,1-2,Sun 29 Nov ,/match/carregado/estoril/2010,2010,11,segunda_liga
