,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
3334,Atlético,Real Sporting,2-1,Sat 06 Dec ,/match/atletico-madrid/sporting-gijon/1998,1998,15,primera_division
3335,Espanyol,Mallorca,1-0,Sat 06 Dec ,/match/espanyol/mallorca/1998,1998,15,primera_division
3336,Real Zaragoza,Barcelona,1-2,Sat 06 Dec ,/match/real-zaragoza/barcelona/1998,1998,15,primera_division
3337,Real Oviedo,Real Madrid,1-1,Sat 06 Dec ,/match/real-oviedo/real-madrid/1998,1998,15,primera_division
3338,Real Betis,Tenerife,3-0,Sun 07 Dec ,/match/betis/tenerife/1998,1998,15,primera_division
3339,UD Salamanca,Deportivo,4-1,Sun 07 Dec ,/match/salamanca/deportivo/1998,1998,15,primera_division
3340,Mérida CP,Racing,1-2,Sun 07 Dec ,/match/merida-cp/racing/1998,1998,15,primera_division
3341,Celta,Real Valladolid,2-0,Sun 07 Dec ,/match/celta/valladolid/1998,1998,15,primera_division
3342,Compostela,Athletic,1-4,Sun 07 Dec ,/match/sd-compostela/athletic-bilbao/1998,1998,15,primera_division
3343,R. Sociedad,Valencia,1-1,Sun 07 Dec ,/match/real-sociedad/valencia-cf/1998,1998,15,primera_division
3344,Mallorca,Real Betis,1-2,Sat 13 Dec ,/match/mallorca/betis/1998,1998,16,primera_division
3345,Barcelona,Espanyol,3-1,Sat 13 Dec ,/match/barcelona/espanyol/1998,1998,16,primera_division
3346,Athletic,Celta,2-1,Sat 13 Dec ,/match/athletic-bilbao/celta/1998,1998,16,primera_division
3347,Tenerife,Atlético,2-2,Sun 14 Dec ,/match/tenerife/atletico-madrid/1998,1998,16,primera_division
3348,Deportivo,R. Sociedad,1-1,Sun 14 Dec ,/match/deportivo/real-sociedad/1998,1998,16,primera_division
3349,Valencia,Compostela,4-1,Sun 14 Dec ,/match/valencia-cf/sd-compostela/1998,1998,16,primera_division
3350,Real Sporting,UD Salamanca,1-1,Sun 14 Dec ,/match/sporting-gijon/salamanca/1998,1998,16,primera_division
3351,Real Valladolid,Real Oviedo,1-0,Sun 14 Dec ,/match/valladolid/real-oviedo/1998,1998,16,primera_division
3352,Real Madrid,Mérida CP,1-0,Sun 14 Dec ,/match/real-madrid/merida-cp/1998,1998,16,primera_division
3353,Racing,Real Zaragoza,2-3,Sun 14 Dec ,/match/racing/real-zaragoza/1998,1998,16,primera_division
3354,Mérida CP,Real Valladolid,0-0,Wed 17 Dec ,/match/merida-cp/valladolid/1998,1998,17,primera_division
3355,UD Salamanca,Tenerife,2-0,Wed 17 Dec ,/match/salamanca/tenerife/1998,1998,17,primera_division
3356,Atlético,Mallorca,2-3,Wed 17 Dec ,/match/atletico-madrid/mallorca/1998,1998,17,primera_division
3357,Espanyol,Racing,0-0,Wed 17 Dec ,/match/espanyol/racing/1998,1998,17,primera_division
3358,Real Zaragoza,Real Madrid,2-2,Wed 17 Dec ,/match/real-zaragoza/real-madrid/1998,1998,17,primera_division
3359,Real Oviedo,Athletic,1-2,Wed 17 Dec ,/match/real-oviedo/athletic-bilbao/1998,1998,17,primera_division
3360,Compostela,Celta,0-0,Wed 17 Dec ,/match/sd-compostela/celta/1998,1998,17,primera_division
3361,R. Sociedad,Real Sporting,2-1,Wed 17 Dec ,/match/real-sociedad/sporting-gijon/1998,1998,17,primera_division
3362,Valencia,Deportivo,1-0,Thu 18 Dec ,/match/valencia-cf/deportivo/1998,1998,17,primera_division
3363,Real Betis,Barcelona,0-2,Tue 07 Apr ,/match/betis/barcelona/1998,1998,17,primera_division
3364,Real Valladolid,Real Zaragoza,4-0,Sun 21 Dec ,/match/valladolid/real-zaragoza/1998,1998,18,primera_division
3365,Real Sporting,Valencia,0-3,Sun 21 Dec ,/match/sporting-gijon/valencia-cf/1998,1998,18,primera_division
3366,Tenerife,R. Sociedad,0-0,Sun 21 Dec ,/match/tenerife/real-sociedad/1998,1998,18,primera_division
3367,Real Madrid,Espanyol,2-1,Sun 21 Dec ,/match/real-madrid/espanyol/1998,1998,18,primera_division
3368,Compostela,Deportivo,0-0,Sun 21 Dec ,/match/sd-compostela/deportivo/1998,1998,18,primera_division
3369,Athletic,Mérida CP,5-1,Sun 21 Dec ,/match/athletic-bilbao/merida-cp/1998,1998,18,primera_division
3370,Celta,Real Oviedo,3-0,Sun 21 Dec ,/match/celta/real-oviedo/1998,1998,18,primera_division
3371,Racing,Real Betis,2-0,Sun 21 Dec ,/match/racing/betis/1998,1998,18,primera_division
3372,Barcelona,Atlético,3-1,Sun 21 Dec ,/match/barcelona/atletico-madrid/1998,1998,18,primera_division
3373,Mallorca,UD Salamanca,1-0,Mon 22 Dec ,/match/mallorca/salamanca/1998,1998,18,primera_division
3374,Espanyol,Real Valladolid,2-0,Sun 04 Jan ,/match/espanyol/valladolid/1998,1998,19,primera_division
3375,Valencia,Tenerife,1-2,Sun 04 Jan ,/match/valencia-cf/tenerife/1998,1998,19,primera_division
3376,R. Sociedad,Mallorca,1-0,Sun 04 Jan ,/match/real-sociedad/mallorca/1998,1998,19,primera_division
3377,Deportivo,Real Sporting,2-1,Sun 04 Jan ,/match/deportivo/sporting-gijon/1998,1998,19,primera_division
3378,Atlético,Racing,2-1,Sun 04 Jan ,/match/atletico-madrid/racing/1998,1998,19,primera_division
3379,Real Oviedo,Compostela,1-1,Sun 04 Jan ,/match/real-oviedo/sd-compostela/1998,1998,19,primera_division
3380,Real Zaragoza,Athletic,1-1,Sun 04 Jan ,/match/real-zaragoza/athletic-bilbao/1998,1998,19,primera_division
3381,Mérida CP,Celta,4-0,Sun 04 Jan ,/match/merida-cp/celta/1998,1998,19,primera_division
3382,Real Betis,Real Madrid,3-2,Sun 04 Jan ,/match/betis/real-madrid/1998,1998,19,primera_division
3383,UD Salamanca,Barcelona,4-3,Mon 05 Jan ,/match/salamanca/barcelona/1998,1998,19,primera_division
3384,Atlético,Real Madrid,1-1,Sat 10 Jan ,/match/atletico-madrid/real-madrid/1998,1998,20,primera_division
3385,Valencia,Mallorca,0-0,Sun 11 Jan ,/match/valencia-cf/mallorca/1998,1998,20,primera_division
3386,R. Sociedad,Barcelona,2-2,Sun 11 Jan ,/match/real-sociedad/barcelona/1998,1998,20,primera_division
3387,Mérida CP,Real Oviedo,2-1,Sun 11 Jan ,/match/merida-cp/real-oviedo/1998,1998,20,primera_division
3388,Real Zaragoza,Celta,1-0,Sun 11 Jan ,/match/real-zaragoza/celta/1998,1998,20,primera_division
3389,Espanyol,Athletic,0-1,Sun 11 Jan ,/match/espanyol/athletic-bilbao/1998,1998,20,primera_division
3390,UD Salamanca,Racing,0-0,Sun 11 Jan ,/match/salamanca/racing/1998,1998,20,primera_division
3391,Deportivo,Tenerife,1-0,Sun 11 Jan ,/match/deportivo/tenerife/1998,1998,20,primera_division
3392,Real Sporting,Compostela,0-2,Sun 11 Jan ,/match/sporting-gijon/sd-compostela/1998,1998,20,primera_division
3393,Real Betis,Real Valladolid,3-0,Wed 25 Feb ,/match/betis/valladolid/1998,1998,20,primera_division
3394,Tenerife,Real Sporting,2-1,Sun 18 Jan ,/match/tenerife/sporting-gijon/1998,1998,21,primera_division
3395,Compostela,Mérida CP,3-0,Sun 18 Jan ,/match/sd-compostela/merida-cp/1998,1998,21,primera_division
3396,Athletic,Real Betis,0-0,Sun 18 Jan ,/match/athletic-bilbao/betis/1998,1998,21,primera_division
3397,Real Madrid,UD Salamanca,1-0,Sun 18 Jan ,/match/real-madrid/salamanca/1998,1998,21,primera_division
3398,Mallorca,Deportivo,0-0,Sun 18 Jan ,/match/mallorca/deportivo/1998,1998,21,primera_division
3399,Racing,R. Sociedad,3-1,Sun 18 Jan ,/match/racing/real-sociedad/1998,1998,21,primera_division
3400,Celta,Espanyol,1-0,Sun 18 Jan ,/match/celta/espanyol/1998,1998,21,primera_division
3401,Real Valladolid,Atlético,2-1,Sun 18 Jan ,/match/valladolid/atletico-madrid/1998,1998,21,primera_division
3402,Real Oviedo,Real Zaragoza,3-0,Sun 18 Jan ,/match/real-oviedo/real-zaragoza/1998,1998,21,primera_division
3403,Barcelona,Valencia,3-4,Mon 19 Jan ,/match/barcelona/valencia-cf/1998,1998,21,primera_division
3404,Atlético,Athletic,3-0,Sat 24 Jan ,/match/atletico-madrid/athletic-bilbao/1998,1998,22,primera_division
3405,Espanyol,Real Oviedo,0-0,Sun 25 Jan ,/match/espanyol/real-oviedo/1998,1998,22,primera_division
3406,Deportivo,Barcelona,3-1,Sun 25 Jan ,/match/deportivo/barcelona/1998,1998,22,primera_division
3407,Real Zaragoza,Mérida CP,1-1,Sun 25 Jan ,/match/real-zaragoza/merida-cp/1998,1998,22,primera_division
3408,Real Betis,Celta,2-0,Sun 25 Jan ,/match/betis/celta/1998,1998,22,primera_division
3409,R. Sociedad,Real Madrid,4-2,Sun 25 Jan ,/match/real-sociedad/real-madrid/1998,1998,22,primera_division
3410,Tenerife,Compostela,5-1,Sun 25 Jan ,/match/tenerife/sd-compostela/1998,1998,22,primera_division
3411,Real Sporting,Mallorca,1-3,Sun 25 Jan ,/match/sporting-gijon/mallorca/1998,1998,22,primera_division
3412,Valencia,Racing,6-1,Sun 25 Jan ,/match/valencia-cf/racing/1998,1998,22,primera_division
3413,UD Salamanca,Real Valladolid,1-0,Mon 26 Jan ,/match/salamanca/valladolid/1998,1998,22,primera_division
3414,Real Oviedo,Real Betis,0-0,Sat 31 Jan ,/match/real-oviedo/betis/1998,1998,23,primera_division
3415,Athletic,UD Salamanca,1-0,Sat 31 Jan ,/match/athletic-bilbao/salamanca/1998,1998,23,primera_division
3416,Racing,Deportivo,0-1,Sun 01 Feb ,/match/racing/deportivo/1998,1998,23,primera_division
3417,Compostela,Real Zaragoza,2-0,Sun 01 Feb ,/match/sd-compostela/real-zaragoza/1998,1998,23,primera_division
3418,Mérida CP,Espanyol,1-1,Sun 01 Feb ,/match/merida-cp/espanyol/1998,1998,23,primera_division
3419,Real Valladolid,R. Sociedad,0-4,Sun 01 Feb ,/match/valladolid/real-sociedad/1998,1998,23,primera_division
3420,Barcelona,Real Sporting,2-1,Sun 01 Feb ,/match/barcelona/sporting-gijon/1998,1998,23,primera_division
3421,Celta,Atlético,1-1,Sun 01 Feb ,/match/celta/atletico-madrid/1998,1998,23,primera_division
3422,Mallorca,Tenerife,5-1,Sun 01 Feb ,/match/mallorca/tenerife/1998,1998,23,primera_division
3423,Real Madrid,Valencia,1-2,Mon 02 Feb ,/match/real-madrid/valencia-cf/1998,1998,23,primera_division
3424,R. Sociedad,Athletic,1-1,Sat 07 Feb ,/match/real-sociedad/athletic-bilbao/1998,1998,24,primera_division
3425,Mallorca,Compostela,2-1,Sat 07 Feb ,/match/mallorca/sd-compostela/1998,1998,24,primera_division
3426,UD Salamanca,Celta,0-1,Sun 08 Feb ,/match/salamanca/celta/1998,1998,24,primera_division
3427,Real Betis,Mérida CP,2-1,Sun 08 Feb ,/match/betis/merida-cp/1998,1998,24,primera_division
3428,Real Sporting,Racing,2-1,Sun 08 Feb ,/match/sporting-gijon/racing/1998,1998,24,primera_division
3429,Valencia,Real Valladolid,1-2,Sun 08 Feb ,/match/valencia-cf/valladolid/1998,1998,24,primera_division
3430,Deportivo,Real Madrid,2-2,Sun 08 Feb ,/match/deportivo/real-madrid/1998,1998,24,primera_division
3431,Tenerife,Barcelona,1-1,Sun 08 Feb ,/match/tenerife/barcelona/1998,1998,24,primera_division
3432,Espanyol,Real Zaragoza,0-1,Sun 08 Feb ,/match/espanyol/real-zaragoza/1998,1998,24,primera_division
3433,Atlético,Real Oviedo,4-1,Mon 09 Feb ,/match/atletico-madrid/real-oviedo/1998,1998,24,primera_division
3434,Real Valladolid,Deportivo,1-0,Sat 14 Feb ,/match/valladolid/deportivo/1998,1998,25,primera_division
3435,Real Madrid,Real Sporting,3-0,Sun 15 Feb ,/match/real-madrid/sporting-gijon/1998,1998,25,primera_division
3436,Compostela,Espanyol,1-1,Sun 15 Feb ,/match/sd-compostela/espanyol/1998,1998,25,primera_division
3437,Real Zaragoza,Real Betis,3-1,Sun 15 Feb ,/match/real-zaragoza/betis/1998,1998,25,primera_division
3438,Mérida CP,Atlético,2-1,Sun 15 Feb ,/match/merida-cp/atletico-madrid/1998,1998,25,primera_division
3439,Real Oviedo,UD Salamanca,2-0,Sun 15 Feb ,/match/real-oviedo/salamanca/1998,1998,25,primera_division
3440,Athletic,Valencia,0-3,Sun 15 Feb ,/match/athletic-bilbao/valencia-cf/1998,1998,25,primera_division
3441,Racing,Tenerife,2-1,Sun 15 Feb ,/match/racing/tenerife/1998,1998,25,primera_division
3442,Celta,R. Sociedad,2-1,Sun 15 Feb ,/match/celta/real-sociedad/1998,1998,25,primera_division
3443,Barcelona,Mallorca,0-0,Sun 15 Feb ,/match/barcelona/mallorca/1998,1998,25,primera_division
3444,Tenerife,Real Madrid,4-3,Sat 21 Feb ,/match/tenerife/real-madrid/1998,1998,26,primera_division
3445,Deportivo,Athletic,3-0,Sun 22 Feb ,/match/deportivo/athletic-bilbao/1998,1998,26,primera_division
3446,Mallorca,Racing,2-1,Sun 22 Feb ,/match/mallorca/racing/1998,1998,26,primera_division
3447,Real Betis,Espanyol,1-3,Sun 22 Feb ,/match/betis/espanyol/1998,1998,26,primera_division
3448,UD Salamanca,Mérida CP,3-1,Sun 22 Feb ,/match/salamanca/merida-cp/1998,1998,26,primera_division
3449,R. Sociedad,Real Oviedo,2-2,Sun 22 Feb ,/match/real-sociedad/real-oviedo/1998,1998,26,primera_division
3450,Barcelona,Compostela,2-0,Sun 22 Feb ,/match/barcelona/sd-compostela/1998,1998,26,primera_division
3451,Valencia,Celta,2-1,Sun 22 Feb ,/match/valencia-cf/celta/1998,1998,26,primera_division
3452,Real Sporting,Real Valladolid,1-2,Sun 22 Feb ,/match/sporting-gijon/valladolid/1998,1998,26,primera_division
3453,Atlético,Real Zaragoza,2-1,Mon 23 Feb ,/match/atletico-madrid/real-zaragoza/1998,1998,26,primera_division
3454,Compostela,Real Betis,2-3,Sat 28 Feb ,/match/sd-compostela/betis/1998,1998,27,primera_division
3455,Espanyol,Atlético,2-2,Sat 28 Feb ,/match/espanyol/atletico-madrid/1998,1998,27,primera_division
3456,Real Madrid,Mallorca,2-0,Sat 28 Feb ,/match/real-madrid/mallorca/1998,1998,27,primera_division
3457,Athletic,Real Sporting,2-2,Sun 01 Mar ,/match/athletic-bilbao/sporting-gijon/1998,1998,27,primera_division
3458,Real Zaragoza,UD Salamanca,1-1,Sun 01 Mar ,/match/real-zaragoza/salamanca/1998,1998,27,primera_division
3459,Mérida CP,R. Sociedad,3-1,Sun 01 Mar ,/match/merida-cp/real-sociedad/1998,1998,27,primera_division
3460,Celta,Deportivo,2-1,Sun 01 Mar ,/match/celta/deportivo/1998,1998,27,primera_division
3461,Real Valladolid,Tenerife,2-1,Sun 01 Mar ,/match/valladolid/tenerife/1998,1998,27,primera_division
3462,Real Oviedo,Valencia,0-0,Sun 01 Mar ,/match/real-oviedo/valencia-cf/1998,1998,27,primera_division
3463,Racing,Barcelona,2-4,Mon 02 Mar ,/match/racing/barcelona/1998,1998,27,primera_division
3464,Barcelona,Real Madrid,3-0,Sat 07 Mar ,/match/barcelona/real-madrid/1998,1998,28,primera_division
3465,Real Sporting,Celta,0-1,Sun 08 Mar ,/match/sporting-gijon/celta/1998,1998,28,primera_division
3466,Atlético,Real Betis,0-0,Sun 08 Mar ,/match/atletico-madrid/betis/1998,1998,28,primera_division
3467,UD Salamanca,Espanyol,2-1,Sun 08 Mar ,/match/salamanca/espanyol/1998,1998,28,primera_division
3468,R. Sociedad,Real Zaragoza,0-1,Sun 08 Mar ,/match/real-sociedad/real-zaragoza/1998,1998,28,primera_division
3469,Deportivo,Real Oviedo,2-1,Sun 08 Mar ,/match/deportivo/real-oviedo/1998,1998,28,primera_division
3470,Mallorca,Real Valladolid,1-1,Sun 08 Mar ,/match/mallorca/valladolid/1998,1998,28,primera_division
3471,Racing,Compostela,1-1,Sun 08 Mar ,/match/racing/sd-compostela/1998,1998,28,primera_division
3472,Tenerife,Athletic,0-2,Sun 08 Mar ,/match/tenerife/athletic-bilbao/1998,1998,28,primera_division
3473,Valencia,Mérida CP,3-0,Mon 09 Mar ,/match/valencia-cf/merida-cp/1998,1998,28,primera_division
3474,Real Madrid,Racing,2-2,Sat 14 Mar ,/match/real-madrid/racing/1998,1998,29,primera_division
3475,Compostela,Atlético,2-1,Sat 14 Mar ,/match/sd-compostela/atletico-madrid/1998,1998,29,primera_division
3476,Real Oviedo,Real Sporting,2-1,Sun 15 Mar ,/match/real-oviedo/sporting-gijon/1998,1998,29,primera_division
3477,Real Betis,UD Salamanca,2-1,Sun 15 Mar ,/match/betis/salamanca/1998,1998,29,primera_division
3478,Espanyol,R. Sociedad,0-3,Sun 15 Mar ,/match/espanyol/real-sociedad/1998,1998,29,primera_division
3479,Mérida CP,Deportivo,1-0,Sun 15 Mar ,/match/merida-cp/deportivo/1998,1998,29,primera_division
3480,Celta,Tenerife,0-0,Sun 15 Mar ,/match/celta/tenerife/1998,1998,29,primera_division
3481,Real Valladolid,Barcelona,1-2,Sun 15 Mar ,/match/valladolid/barcelona/1998,1998,29,primera_division
3482,Real Zaragoza,Valencia,0-2,Sun 15 Mar ,/match/real-zaragoza/valencia-cf/1998,1998,29,primera_division
3483,Athletic,Mallorca,3-1,Mon 16 Mar ,/match/athletic-bilbao/mallorca/1998,1998,29,primera_division
3484,UD Salamanca,Atlético,5-4,Sat 21 Mar ,/match/salamanca/atletico-madrid/1998,1998,30,primera_division
3485,Valencia,Espanyol,0-0,Sun 22 Mar ,/match/valencia-cf/espanyol/1998,1998,30,primera_division
3486,R. Sociedad,Real Betis,2-0,Sun 22 Mar ,/match/real-sociedad/betis/1998,1998,30,primera_division
3487,Deportivo,Real Zaragoza,2-1,Sun 22 Mar ,/match/deportivo/real-zaragoza/1998,1998,30,primera_division
3488,Real Sporting,Mérida CP,0-0,Sun 22 Mar ,/match/sporting-gijon/merida-cp/1998,1998,30,primera_division
3489,Tenerife,Real Oviedo,1-0,Sun 22 Mar ,/match/tenerife/real-oviedo/1998,1998,30,primera_division
3490,Barcelona,Athletic,4-0,Sun 22 Mar ,/match/barcelona/athletic-bilbao/1998,1998,30,primera_division
3491,Racing,Real Valladolid,1-2,Sun 22 Mar ,/match/racing/valladolid/1998,1998,30,primera_division
3492,Real Madrid,Compostela,2-1,Sun 22 Mar ,/match/real-madrid/sd-compostela/1998,1998,30,primera_division
3493,Mallorca,Celta,4-2,Sun 22 Mar ,/match/mallorca/celta/1998,1998,30,primera_division
3494,Real Betis,Valencia,1-0,Sat 28 Mar ,/match/betis/valencia-cf/1998,1998,31,primera_division
3495,Real Zaragoza,Real Sporting,0-0,Sun 29 Mar ,/match/real-zaragoza/sporting-gijon/1998,1998,31,primera_division
3496,Compostela,UD Salamanca,2-0,Sun 29 Mar ,/match/sd-compostela/salamanca/1998,1998,31,primera_division
3497,Espanyol,Deportivo,2-0,Sun 29 Mar ,/match/espanyol/deportivo/1998,1998,31,primera_division
3498,Real Oviedo,Mallorca,0-1,Sun 29 Mar ,/match/real-oviedo/mallorca/1998,1998,31,primera_division
3499,Celta,Barcelona,3-1,Sun 29 Mar ,/match/celta/barcelona/1998,1998,31,primera_division
3500,Athletic,Racing,4-3,Sun 29 Mar ,/match/athletic-bilbao/racing/1998,1998,31,primera_division
3501,Mérida CP,Tenerife,1-1,Sun 29 Mar ,/match/merida-cp/tenerife/1998,1998,31,primera_division
3502,Atlético,R. Sociedad,2-2,Sun 29 Mar ,/match/atletico-madrid/real-sociedad/1998,1998,31,primera_division
3503,Real Valladolid,Real Madrid,1-1,Sun 29 Mar ,/match/valladolid/real-madrid/1998,1998,31,primera_division
3504,Barcelona,Real Oviedo,2-1,Sat 04 Apr ,/match/barcelona/real-oviedo/1998,1998,32,primera_division
3505,Deportivo,Real Betis,2-0,Sat 04 Apr ,/match/deportivo/betis/1998,1998,32,primera_division
3506,Valencia,Atlético,4-1,Sun 05 Apr ,/match/valencia-cf/atletico-madrid/1998,1998,32,primera_division
3507,R. Sociedad,UD Salamanca,1-1,Sun 05 Apr ,/match/real-sociedad/salamanca/1998,1998,32,primera_division
3508,Real Sporting,Espanyol,1-0,Sun 05 Apr ,/match/sporting-gijon/espanyol/1998,1998,32,primera_division
3509,Racing,Celta,2-1,Sun 05 Apr ,/match/racing/celta/1998,1998,32,primera_division
3510,Tenerife,Real Zaragoza,0-0,Sun 05 Apr ,/match/tenerife/real-zaragoza/1998,1998,32,primera_division
3511,Real Valladolid,Compostela,4-1,Sun 05 Apr ,/match/valladolid/sd-compostela/1998,1998,32,primera_division
3512,Mallorca,Mérida CP,1-0,Sun 05 Apr ,/match/mallorca/merida-cp/1998,1998,32,primera_division
3513,Real Madrid,Athletic,0-0,Sun 05 Apr ,/match/real-madrid/athletic-bilbao/1998,1998,32,primera_division
3514,Atlético,Deportivo,3-0,Sat 11 Apr ,/match/atletico-madrid/deportivo/1998,1998,33,primera_division
3515,Celta,Real Madrid,2-1,Sat 11 Apr ,/match/celta/real-madrid/1998,1998,33,primera_division
3516,Mérida CP,Barcelona,1-2,Sat 11 Apr ,/match/merida-cp/barcelona/1998,1998,33,primera_division
3517,UD Salamanca,Valencia,6-0,Sun 12 Apr ,/match/salamanca/valencia-cf/1998,1998,33,primera_division
3518,Espanyol,Tenerife,2-0,Sun 12 Apr ,/match/espanyol/tenerife/1998,1998,33,primera_division
3519,Real Zaragoza,Mallorca,2-3,Sun 12 Apr ,/match/real-zaragoza/mallorca/1998,1998,33,primera_division
3520,Real Oviedo,Racing,0-1,Sun 12 Apr ,/match/real-oviedo/racing/1998,1998,33,primera_division
3521,Athletic,Real Valladolid,2-0,Sun 12 Apr ,/match/athletic-bilbao/valladolid/1998,1998,33,primera_division
3522,Compostela,R. Sociedad,1-3,Sun 12 Apr ,/match/sd-compostela/real-sociedad/1998,1998,33,primera_division
3523,Real Betis,Real Sporting,2-1,Mon 13 Apr ,/match/betis/sporting-gijon/1998,1998,33,primera_division
3524,Valencia,R. Sociedad,3-2,Sat 18 Apr ,/match/valencia-cf/real-sociedad/1998,1998,34,primera_division
3525,Barcelona,Real Zaragoza,1-0,Sat 18 Apr ,/match/barcelona/real-zaragoza/1998,1998,34,primera_division
3526,Racing,Mérida CP,2-0,Sun 19 Apr ,/match/racing/merida-cp/1998,1998,34,primera_division
3527,Deportivo,UD Salamanca,1-0,Sun 19 Apr ,/match/deportivo/salamanca/1998,1998,34,primera_division
3528,Real Sporting,Atlético,2-3,Sun 19 Apr ,/match/sporting-gijon/atletico-madrid/1998,1998,34,primera_division
3529,Mallorca,Espanyol,2-2,Sun 19 Apr ,/match/mallorca/espanyol/1998,1998,34,primera_division
3530,Real Madrid,Real Oviedo,5-1,Sun 19 Apr ,/match/real-madrid/real-oviedo/1998,1998,34,primera_division
3531,Real Valladolid,Celta,0-0,Sun 19 Apr ,/match/valladolid/celta/1998,1998,34,primera_division
3532,Athletic,Compostela,2-0,Sun 19 Apr ,/match/athletic-bilbao/sd-compostela/1998,1998,34,primera_division
3533,Tenerife,Real Betis,3-1,Sun 19 Apr ,/match/tenerife/betis/1998,1998,34,primera_division
3534,Espanyol,Barcelona,1-1,Sat 25 Apr ,/match/espanyol/barcelona/1998,1998,35,primera_division
3535,Atlético,Tenerife,2-2,Sun 26 Apr ,/match/atletico-madrid/tenerife/1998,1998,35,primera_division
3536,Compostela,Valencia,3-1,Sun 26 Apr ,/match/sd-compostela/valencia-cf/1998,1998,35,primera_division
3537,UD Salamanca,Real Sporting,4-0,Sun 26 Apr ,/match/salamanca/sporting-gijon/1998,1998,35,primera_division
3538,Mérida CP,Real Madrid,2-2,Sun 26 Apr ,/match/merida-cp/real-madrid/1998,1998,35,primera_division
3539,Real Oviedo,Real Valladolid,0-1,Sun 26 Apr ,/match/real-oviedo/valladolid/1998,1998,35,primera_division
3540,Real Zaragoza,Racing,2-0,Sun 26 Apr ,/match/real-zaragoza/racing/1998,1998,35,primera_division
3541,Celta,Athletic,1-1,Sun 26 Apr ,/match/celta/athletic-bilbao/1998,1998,35,primera_division
3542,Real Betis,Mallorca,2-1,Sun 26 Apr ,/match/betis/mallorca/1998,1998,35,primera_division
3543,R. Sociedad,Deportivo,1-1,Mon 27 Apr ,/match/real-sociedad/deportivo/1998,1998,35,primera_division
3544,Deportivo,Valencia,1-2,Sat 02 May ,/match/deportivo/valencia-cf/1998,1998,36,primera_division
3545,Celta,Compostela,3-3,Sun 03 May ,/match/celta/sd-compostela/1998,1998,36,primera_division
3546,Athletic,Real Oviedo,3-0,Sun 03 May ,/match/athletic-bilbao/real-oviedo/1998,1998,36,primera_division
3547,Real Valladolid,Mérida CP,0-0,Sun 03 May ,/match/valladolid/merida-cp/1998,1998,36,primera_division
3548,Barcelona,Real Betis,1-3,Sun 03 May ,/match/barcelona/betis/1998,1998,36,primera_division
3549,Mallorca,Atlético,2-1,Sun 03 May ,/match/mallorca/atletico-madrid/1998,1998,36,primera_division
3550,Tenerife,UD Salamanca,2-0,Sun 03 May ,/match/tenerife/salamanca/1998,1998,36,primera_division
3551,Real Sporting,R. Sociedad,0-2,Sun 03 May ,/match/sporting-gijon/real-sociedad/1998,1998,36,primera_division
3552,Racing,Espanyol,1-1,Sun 03 May ,/match/racing/espanyol/1998,1998,36,primera_division
3553,Real Madrid,Real Zaragoza,0-2,Mon 04 May ,/match/real-madrid/real-zaragoza/1998,1998,36,primera_division
3554,Espanyol,Real Madrid,1-0,Sat 09 May ,/match/espanyol/real-madrid/1998,1998,37,primera_division
3555,Valencia,Real Sporting,2-2,Sun 10 May ,/match/valencia-cf/sporting-gijon/1998,1998,37,primera_division
3556,R. Sociedad,Tenerife,1-1,Sun 10 May ,/match/real-sociedad/tenerife/1998,1998,37,primera_division
3557,Real Oviedo,Celta,3-1,Sun 10 May ,/match/real-oviedo/celta/1998,1998,37,primera_division
3558,Mérida CP,Athletic,0-0,Sun 10 May ,/match/merida-cp/athletic-bilbao/1998,1998,37,primera_division
3559,Real Zaragoza,Real Valladolid,0-0,Sun 10 May ,/match/real-zaragoza/valladolid/1998,1998,37,primera_division
3560,Real Betis,Racing,0-2,Sun 10 May ,/match/betis/racing/1998,1998,37,primera_division
3561,UD Salamanca,Mallorca,1-1,Sun 10 May ,/match/salamanca/mallorca/1998,1998,37,primera_division
3562,Deportivo,Compostela,2-6,Sun 10 May ,/match/deportivo/sd-compostela/1998,1998,37,primera_division
3563,Atlético,Barcelona,5-2,Sun 10 May ,/match/atletico-madrid/barcelona/1998,1998,37,primera_division
3564,Real Valladolid,Espanyol,0-0,Fri 15 May ,/match/valladolid/espanyol/1998,1998,38,primera_division
3565,Athletic,Real Zaragoza,1-0,Fri 15 May ,/match/athletic-bilbao/real-zaragoza/1998,1998,38,primera_division
3566,Celta,Mérida CP,2-0,Fri 15 May ,/match/celta/merida-cp/1998,1998,38,primera_division
3567,Barcelona,UD Salamanca,1-4,Fri 15 May ,/match/barcelona/salamanca/1998,1998,38,primera_division
3568,Real Madrid,Real Betis,1-0,Fri 15 May ,/match/real-madrid/betis/1998,1998,38,primera_division
3569,Mallorca,R. Sociedad,0-1,Fri 15 May ,/match/mallorca/real-sociedad/1998,1998,38,primera_division
3570,Racing,Atlético,0-1,Fri 15 May ,/match/racing/atletico-madrid/1998,1998,38,primera_division
3571,Tenerife,Valencia,3-2,Fri 15 May ,/match/tenerife/valencia-cf/1998,1998,38,primera_division
3572,Compostela,Real Oviedo,1-0,Fri 15 May ,/match/sd-compostela/real-oviedo/1998,1998,38,primera_division
3573,Real Sporting,Deportivo,0-3,Sun 17 May ,/match/sporting-gijon/deportivo/1998,1998,38,primera_division
